authors,year,title,abstract,document_type,doi,link,search_method
"Adelman, Allison Silver",2014,Conversations with Native Speakers: Acquiring Japanese as a Second Language,"Children acquire their L1 entirely through interactions with other speakers; in the same way, L2 learners benefit from participating in conversations with native speakers. I take a discourse-functional view of native speaker competence, assuming that positive evidence (language in use), comprising both frequency and contexts of usage, plays an important role in native speakers' mental representations and acquisition of grammar. If we assume that any comfortably proficient L2 speaker cannot have acquired that language ability solely from textbooks or classroom instruction, then the question arises: in what ways does conversation help language learners acquire a discourse-based grammar mirroring that of native speakers? I address this question across three case studies, using data from twelve conversations, each between one native speaker and one non-native speaker of Japanese. The first case study (Chapter 3) investigates the types of explicit and implicit interactional feedback (comprising negative as well as positive evidence) that native speakers provide in conversation with non-native speakers. I conduct a qualitative analysis of points in the conversation related to the non-native speaker's language ability, including instances of explicit metalinguistic discussion and of implicit feedback, such as recasts of non-native speaker utterances, and I suggest the ways in which these function as potential L2 learning mechanisms. In the other two case studies, I examine the question: To what extent do the conversational grammars of non-native speakers exhibit the same relationships between grammatical form and discourse function as the conversational grammars of native speakers? In Chapter 4, I conduct a qualitative and quantitative analysis of Noun-Modifying Constructions (NMCs) and compare the usage of NMCs among native vs. non-native speakers, based on discourse factors, finding that the non-native speakers, especially those with more experience living in Japan, produced NMCs with frequencies and distributions similar to those of the native speakers. In Chapter 5, a quantitative analysis of subject argument realization, I use a mixed-effects model to show that both native and non-native speakers' patterns of subject realization are influenced by discourse-pragmatic factors such as givenness and contrast, and that the patterns observed among non-native speakers mirror those in native speakers' speech. I propose that non-native speakers can only demonstrate such similar sensitivities to discourse-pragmatic factors if exposed to native-speaker-like frequencies of use in conversation. The findings of this case study allow for a glimpse into the impact of positive evidence from natural input on L2 learners' acquisition of discourse-based grammar.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/conversations-with-native-speakers-acquiring/docview/1638273016/se-2?accountid=9902,llba
"Lake, Julie B.",2014,The role of individual differences in L1 and L2 processing of bridging and predictive inferences,"Second language acquisition (SLA) and psycholinguistic researchers are interested in how inferences are processed in first language (L1) and second language (L2) reading to better understand how learners negotiate for meaning within a text. Preliminary evidence from brain-based studies suggests that bridging inferences (i.e., connecting pronouns and referents) may rely more heavily on short-term memory (STM) (Burkhardt, 2006) while predictive inferences (i.e., forecasting upcoming events from textual information) may rely more heavily on cognitive control (CC) (Jin et al., 2009). However, despite these advances, it is still not clear whether or not L2 readers have access to the necessary linguistic structures (Horiba, 1996) or, instead, if proficiency level is a confounding variable (Cohen, 1998; Guerrero, 2005; Leontiev, 1981). To address these gaps, an L1 English reading study and an L2 English reading study were carried out to explore whether or not inferences are processed differently than non-inferences, whether or not bridging and predictive inferences are processed differently from one another, and which cognitive resources are recruited during the processing of bridging and predictive inferences. The L1 and L2 data were compared to see if inference processing differs based on language background. L1 English speakers ( n = 50) and L2 English-L1 Spanish speakers ( n = 23) completed a cumulative self-paced reading task in a distraction paradigm; participants read scenarios that required them to make a bridging inference, a predictive inference or no inference with interference (while completing a secondary task that taxed STM or CC) or without interference. Independent measures of STM and CC were also collected to see whether these scores were associated with reading performance. The results indicated that L1 and proficient L2 readers process inferences similarly. Participants relied on CC for bridging and predictive inferences, supporting a multi-component framework of attentional control capacity (Barnes &amp; Jones, 2000). These results are consistent with research on individual difference in SLA (e.g., Dornyei &amp; Skehan, 2003), in that they suggest that CC may influence L2 classroom learning and account for the variation in L2 reading acquisition. Additionally, the findings have implications for L2 testing, as they pose a threat to the internal validity of standardized reading tests and ultimately the grade-level placement of L2 readers.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/role-individual-differences-l1-l2-processing/docview/1629825583/se-2?accountid=9902,llba
"Alameen, Ghinwa",2014,The effectiveness of linking instruction on NNS speech perception and production,"Despite the prevalence of connected speech processes in spoken English and their importance for communication, there has been relatively little research on them in the field of second language learning. This study investigated the effectiveness of using two methods for teaching linking to NNSs of English. Audio-visual (AV) feedback, integrating both audio and electronic visual feedback, and audio-only (AO) feedback were employed in the development of online materials to help improve learners' perception and production of consonant-to-vowel linking such as 'give in' and vowel-to-vowel linking such as 'see it'. The long-term effectiveness of the instructional materials was also examined to see whether learners were able to retain improvement beyond the training period. In addition, the study explored whether improvement can transfer to novel contexts. The influence of high frequency and low frequency words on linking production was also investigated. Finally, students' perceptions of the use of AV and AO feedback were reported to guide future implementation of the materials. Forty-five learners of English participated in the study with 15 students in each of the two experimental groups and the control group. A pretest, posttest and delayed posttest design was implemented to answer the research questions of the study. Students' dictation of old and new sentences and their audio recordings of two read texts were analyzed. Qualitative data consisted of students' answers to a post-training questionnaire. Findings indicate that both types of training were effective in improving learners' perception and production of linking immediately and one month after training. Learners were also able to transfer the gained improvement to novel contexts. In addition, it was found that students' improvement of linking high frequency words was significantly greater than that of low frequency words, which were more difficult to link. The use of audio-visual training with waveforms resulted in better improvement in linking perception and production as well as more positive learner feedback than the audio-only training. The findings of the study hold a number of pedagogical implications for language teachers, material developers, and those interested in researching connected speech and the use of technology for language learning.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/effectiveness-linking-instruction-on-nns-speech/docview/1621585779/se-2?accountid=9902,llba
"Jackson, Daniel O.",2014,"The relative contribution of input modification, learner awareness, and individual differences to second language construction learning","This study adopts a constructionist approach to investigating three recent proposals grounded in cognitive perspectives on second language acquisition, which broaden the research agenda in the areas of input modification, learner awareness, and individual differences. Specifically, it was hypothesized that the following would support learning of artificial morphological constructions: (a) input modification in the form of partially repeated sequences, (b) awareness of precise form-meaning mappings, and (c) cognitive-affective learner differences. During the computerized training phase of the study, 90 English-dominant undergraduate participants were placed into three conditions: two experimental conditions exhibiting partial repetition similar to that found in caregiver discourse and a control condition exhibiting no such repetition. The testing phase utilized a picture-word matching task to assess participants’ ability to judge correct versus incorrect constructions based on trained and untrained subtest items. Learner awareness was gauged through source attributions and a retrospective written questionnaire. Measures of learner differences included working memory tasks (reading span and dual 3-back) and personality scales (openness and intellect). A test-retest study with 20 of the participants showed these individual difference measures to be relatively stable. Results indicated that the study’s hypotheses were largely supported. Learner awareness levels, reading span scores, and item type significantly predicted outcomes on the trained and untrained subtests of the picture-word matching task, based on a regression model including the random effects of items and participants. Also, a better fit to the data was achieved by using a fine-grained, rather than course-grained, system of coding awareness. However, contrary to hypothesis, participants in the experimental conditions did not significantly outperform those in the control condition on the picture-word matching task. Another finding of this study was that participants reported use of both explicit (rule, memory) and implicit (guess, intuition) knowledge sources on the picture-word matching task. In conclusion, this study offers additional evidence concerning the roles of awareness and individual differences in second language learning, suggests ways to enhance the internal validity of research in this domain, and potentially informs future research on input modification as a pedagogic technique.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/relative-contribution-input-modification-learner/docview/1613188345/se-2?accountid=9902,llba
"Kim, Jiyoung",2014,The imperfective aspect in Korean: A panchronic approach,"The Korean construction - ko iss - is traditionally referred to as a progressive aspect marker. However, due to the different aspectual classifications of verbs in Korean and the multiple uses of the - ko iss - construction, it is not easy to determine its grammatical properties. This study aims to provide a comprehensive understanding of the Korean - ko iss - construction and its different aspectual meanings in discourse. Claiming that consideration of discourse contexts is necessary to account for the semantic and grammatical nature of the - ko iss - construction, I attempted to address the different views and solve the ongoing disagreements on the aspectual classification of verbs in Korean and the grammatical category of the - ko iss - construction. Based on the results of the study analyzing naturally occurring discourse data, I suggest that the basic meaning of - ko iss - underlying all its current variant uses is “continuous status at reference time,” which fits better with the continuous aspect than the progressive aspect. With the extended meaning of the habitual, the - ko iss - construction is categorized as a general imperfective. The multiple uses of the - ko iss - construction can be accounted for by taking a diachronic perspective; in other words, the grammaticalization of - ko iss - and the context-dependent nature of this construction can explain its multiple uses in Modern Korean. I investigated the historical development of the - ko iss - construction in order to find the answer to the question of why the - ko iss - construction should have the general meaning that it does, along with its various context-dependent interpretations. Based on empirical evidence and grammaticalization theory, I confirmed that the grammaticalization of - ko iss - is the major factor responsible for its multiple uses in Modern Korean. Finally, I empirically investigated how L2 learners acquire the Korean aspect marker - ko iss - with respect to verb type and analyzed L2 Korean textbooks used by the participants at the time of the study. Based on the results of the experimental study and the problems found in the L2 textbooks, I suggest more effective methods of teaching the aspectual meanings of - ko iss - in the L2 classroom.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/imperfective-aspect-korean-panchronic-approach/docview/1611733303/se-2?accountid=9902,llba
"Boon, Erin Diane",2014,Heritage Welsh: a study of heritage language as the outcome of minority language acquisition and bilingualism,"This dissertation analyzes the language used by 20 adult heritage Welsh speakers now living in London, i.e., bilinguals who shifted to English dominance in childhood, and whose Welsh proficiencies now show divergences from baseline norms as a result of incomplete acquisition and attrition. The grammars of these heavily imbalanced bilinguals are compared with baseline informants (20 Welsh-dominant controls) on a narrative elicitation task, in which the informants tell the story of a children's wordless picture book ( Frog, Where Are You? by Mercer Mayer). The samples collected for this project (Appendix II.1) constitute the first corpus of heritage Welsh. Particular attention is paid to indicators of fluency (mean length of utterance, frequency of embedded clauses, speech rate, vocabulary recall delay, retraces, and retraces with correction), simplification in the system of initial consonant mutation, reanalysis of tense and aspect in verb construction, any non-native agreement morphology, and the availability of a null subject in the heritage Welsh samples. The heritage Welsh samples are examined for evidence that divergence in the heritage grammar results more from a trend toward simplification and access to Universal Grammar than influence from the speaker's dominant language, English. Part I investigates topics which are pertinent to the study of heritage language—its definition and connection to the Critical Period Hypothesis, the distinction between incomplete language acquisition and attrition, and theories of bilingual language systems. Part II details the analysis of the heritage Welsh samples in particular. The concluding remarks broaden the focus to the minority status of the baseline language in Wales, presenting the inevitability of heritage speakers there as well if childhood exposure to Welsh does not reach the critical level necessary for full native proficiency and if the language is not maintained in adulthood. This project introduces the terms ""heritage Welsh"" and ""heritage speaker"" into Welsh linguistics, and presents a framework with which to discuss this previously neglected category of bilinguals.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/heritage-welsh-study-language-as-outcome-minority/docview/1557741729/se-2?accountid=9902,llba
"Takeuchi, Miyuki",2014,Subject referential expressions and encoding of referential status in L2 narrative discourse by L1-English learners of Japanese,"This dissertation investigates the acquisition of subject referential expressions by L1-English learners of Japanese and classroom input as a possible contributor to non-target style usage among learners. The investigation utilizes a functional approach, examining how referential status is encoded through the use of subject referential forms: NP with a subject-marking particle ga, NP with a topic-marking particle wa, and null anaphora. Sixty-one learners, including university students in second, third, fourth-year Japanese classes and learners at advanced and high-advanced levels, as well as thirty-one native Japanese and English speakers, participated in the study. All performed two kinds of narrative tasks: storytelling of a picture book and film retell. Analyses of the narrative tasks indicate the following trends: (1) use of null anaphora for reference maintenance at early stages, (2) overuse of NP- wa at early stages, (3) delayed emergence of NP- ga to mark new information, and (4) overuse of NP- ga and persistent difficulty to acquire the functions of NP- wa among advanced and high-advanced learners. To examine the role of classroom input in the above trends, three Japanese textbooks were analyzed to ascertain to what degree and in what functions NP- ga , NP- wa , and null anaphora are used in the texts. The analysis shows that input of NP- ga is scarce compared to the other forms in the first-year textbook and explicit explanations of distinctions between ga and wa are lacking in the second and third-year textbooks. As a secondary source of classroom input, classroom discourse was analyzed, which found that NP- wa is more often used than other forms in teacher talk. These suggest that the overuse of NP-wa at early stages and delayed emergence of NP- ga found in the learners' narratives may be attributed to the input that they receive in classroom. Suggestions for improved pedagogy are presented at the end of the dissertation.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/subject-referential-expressions-encoding-status/docview/1545897572/se-2?accountid=9902,llba
"Kinginger, Celeste",2013,Identity and Language Learning in Study Abroad,"Identity, and related conflict, can influence both qualities of language learning experiences in study abroad settings and learners of choices of language to appropriate or reject. The article offers an overview of research examining the role of identity in student sojourns abroad. This research includes (1) holistic, qualitative studies of the ways in which identities shape language learning opportunities, and (2) studies examining the development of specific, identity-related pragmatic abilities. After defining identity and study abroad, the researcher organizes this article in terms of salient demographic categories represented in the literature: nationality/""foreigner"" status, gender, linguistic inheritance, age status, and ethnicity. Where possible, examples of both holistic and pragmatics-oriented research are included for each category. The conclusion suggests implications for language education and the design of study abroad programs along with some avenues toward greater ecological validity in research of both kinds. [PUBLICATION ABSTRACT]", Journal Article,10.1111/flan.12037,https://www.proquest.com/scholarly-journals/identity-language-learning-study-abroad/docview/1449153926/se-2?accountid=9902,llba
"Tomita, Naoko",2013,Strategies for linking information by German and Japanese native Speakers and by German learners of Japanese,"In these utterances, the information from the domain of ENTITY is encoded via the grammatical subject. [...]there are two options regarding the predominance within the topic part of the propositional structure: A. 'TIME &gt; ENTITY' : by placing the temporal adverb before the subject in the clause, the speaker can give preference to a newly introduced time span over the topic entity, indicating this:15 ( 18) jetzt ist auch herr grün aus dem fenster gesprungen. For segment 28, 9 of 20 Japanese speakers do not mention the event of fire, and 6 of these 9 speakers employ the adverbial 'still' in order to relate the information [Mr. Red's not-jumping] (segment 28) to the same information asserted for a previous span of time (segment 25). [...]it seems that the speaker - probably regardless of his/her language - could easily recognize the 'still'-relation between segment 25 and 28, if the interjacent event of fire is not involved in the retelling. In linking information concerning the main characters, the Japanese speakers typically organize a shift-in-ENTlTY with the additive particle -mo in order to mark that the same comment applies for different topic entities (analysis unit 1 ). [...]the comparisons invite the expectation that a parallel event to an event that already occurred in relation to one character will happen to another topic entity; its realization is then marked by the temporal adverb yooyaku 'finally (-(-expectation)' in sentence initial position and by the additive particle -mo 'also' (as in [23]). Complemented by the present author. 6. Because not one, but two propositional structures (segments 26 and 24) are involved in the linking pattern ? as antecedents, there seems to be a competition between a shift-in-ENTITY and a shift-in-TIME for predominance in information organization for segment 27.", General Information,10.1515/iral-2013-0006,https://www.proquest.com/scholarly-journals/strategies-linking-information-german-japanese/docview/1430244959/se-2?accountid=9902,llba
"Inceoglu, Solène;Spino, Le Anne",2013,Research in Second Language Studies at Michigan State University,"Since its inception seven years ago, Michigan State University's vibrant Second Language Studies (SLS) Program has grown quickly under the direction of Dr. Susan Gass. Thus far, twelve students have graduated from the program and now hold academic positions in various universities in the United States and elsewhere. In 2011, the department welcomed two new faculty members, Dr. Aline Godfroid and Dr. Bill VanPatten, making a total of eleven core faculty members, and in Spring 2012, Dr. Rod Ellis joined the department as affiliated faculty. The program currently includes 30 doctoral students working on a wide range of research topics. [PUBLICATION ABSTRACT]", Journal Article,10.1017/S0261444812000559,https://www.proquest.com/scholarly-journals/research-second-language-studies-at-michigan/docview/1303930205/se-2?accountid=9902,llba
