authors,year,title,abstract,document_type,doi,link,search_method
"Reimerink, Arianne García de Quesada, Mercedes Montero-Martínez, Silvia",2010,Contextual information in terminological knowledge bases: A multimodal approach,"In Lexicology and Terminology, the notion of context often refers to a textual excerpt selected according to syntactic criteria, leaving aside any semantic and pragmatic analysis. For the creation of terminological knowledge bases (TKBs), this notion is too simplistic. Contexts must be studied from an integrated approach, such as Frame Semantics and Frame-Based Terminology. These theoretical and methodological frameworks do not separate the semantic and pragmatic components of language. Meaning is acquired in context, more specifically, within a frame including a semantic and pragmatic background. Within the domain of the environment, we select and manipulate multimodal information to offer two kinds of contexts to the end-user: (1) FrameNet-like contexts, more specifically, sentences showing the different syntactic constructions of the frame elements and the target predicate; (2) combined contexts, including knowledge-rich linguistic contexts coupled with knowledge-rich visual contexts, which provide a comprehensive view of related processes and specialized lexical units. In the TKB EcoLexicon, the resulting multimodal contexts are structured in terms of specific frames and general events. Thus, the end-users have the possibility to find both cognitive and communicative information, which is selected according to the user's level of expertise.",,10.1016/j.pragma.2009.12.008,https://www.sciencedirect.com/science/article/pii/S0378216609003245,manual_search[journal_of_pragmatics]
Rein Ove Sikveland and others,2019,Overcoming Suicidal Persons’ Resistance Using Productive Communicative Challenges during Police Crisis Negotiations,"... though. The negotiator’s proposal (lines 01-03) is initially met with a long 1.6 seconds of silence (line 04), which forecasts the PiC’s possible trouble with agreeing to his terms. The negotiator then pursues the proposal (line 05), but before he completes his turn, the PiC starts in overlap...",,10.1093/applin/amy065,https://doi.org/10.1093/applin/amy065,manual_journal_search[applied_linguistics]
"Renate Pajusalu, Virve-Anneli Vihman, Birute Klaas, Karl Pajusalu",2010,Forms of address across languages: Formal and informal second person pronoun usage among Estonia's linguistic communities,"… Our study focuses especially on the choice of the formal or informal form of the second person pronoun, but we also investigate other aspects of sociolinguistic interaction. … … This reflects on the potential gap between high levels of second language fluency and the adoption of the pragmatic norms of the second language. … … Instruction at the University of Tartu is predominantly in Estonian, alongside some teaching in English 82 Renate Pajusalu et al. and a minimal amount in Russian. … … Both Estonian and Russian are languages of instruction at Virumaa College. …",,10.1515/iprg.2010.004,https://doi.org/10.1515/iprg.2010.004,manual_journal_search[intercultural_pragmatics]
Roberto A. Valdeón,2015,The (ab)use of taboo lexis in audiovisual translation: Raising awareness of pragmatic variation in English-Spanish,"… This difficult area of the L2 has been brought to the fore after the publication of two corpus-driven grammars (Biber et al. 1999; Carter and McCarthy 2006). … … For the second hypothesis all six episodes of series 1 were used. … … of recent approaches to translation in language teaching and learning, with particular attention to audiovisual translation as an exercise in the L2 classroom. … … Translation has also been used in testing pragmatic competence, e. g. for the pair English and Japanese (LoCastro 1997).This paper proposes audiovisual translation as a pedagogical tool in the L2 classroom … … The task served to introduce and situate one of the most controversial linguistic areas in the teaching of a foreign language, its taboo lexis. …",,10.1515/ip-2015-0018,https://doi.org/10.1515/ip-2015-0018,manual_journal_search[intercultural_pragmatics]
"Rocci, Andrea",2010,"Il Potere del Discorso: Retorica e Pragmatica Linguistica: Federica Venier, Carocci, Roma, 2008, 128 pp., ISBN 978-88-430-4624-9",,,10.1016/j.pragma.2010.01.002,https://www.sciencedirect.com/science/article/pii/S0378216610000056,manual_search[journal_of_pragmatics]
Roger W. Shuy,2015,Applied Linguistics Past and Future,"..., Language, discussed how they applied the linguistic principles that all linguists shared about practical, real-world issues such as language learning and teaching. The applications of linguistic knowledge was important enough for some to even become elected as president of the LSA. Many linguists back...",,10.1093/applin/amv016,https://doi.org/10.1093/applin/amv016,manual_journal_search[applied_linguistics]
"Rojo López, Ana María Orts Llopis, María Ángeles",2010,Metaphorical pattern analysis in financial texts: Framing the crisis in positive or negative metaphorical terms,"This paper aims to show that metaphors are a powerful tool to frame economic issues and serve certain political interests. To this purpose, we have carried out a comparative study of the conceptual metaphors of the Global Systemic Crisis in both English and Spanish. The financial crisis has indeed caused havoc in the economic panorama worldwide. Spain has been no exception, but, unlike other European countries, financial problems were initially belittled by the Spanish mass media for several months, until the subsequent outbreak of the crisis in relatively recent times. Following the current trend of corpus approaches to metaphor analysis (Charteris-Black, 2004, Deignan, 2006, Stefanowitsch and Gries, 2006), our study is based on a corpus of English and Spanish financial articles selected from those published during 2007 and the end of 2008 in the English journal The Economist and the Spanish newspaper El Economista. The analysis of the metaphors used in these articles will allow us to show how the same economic reality may be differently conceptualized at different points in time on account of different socio-political factors, such as a Government which, on the verge of national elections, refused to reveal the grim state of affairs of the national economy.",,10.1016/j.pragma.2010.06.001,https://www.sciencedirect.com/science/article/pii/S0378216610001736,manual_search[journal_of_pragmatics]
Ronald Carter and Michael McCarthy,2015,Spoken Grammar: Where Are We and Where Are We Going?,".... Against this background, in 1995, we published two papers advocating a greater role for the grammar of everyday speaking in the teaching of English as a second or foreign language, including one in this journal ( Carter and McCarthy 1995 ;  McCarthy and Carter 1995 ). We offered evidence from spoken data...",,10.1093/applin/amu080,https://doi.org/10.1093/applin/amu080,manual_journal_search[applied_linguistics]
Ross Forman,2011,Humorous Language Play in a Thai EFL Classroom,"... will have experienced L2 learners’ capacity to create new meanings/forms through their knowledge of one language allied to a partial command of a second language. In the three examples below, the teacher himself creates new forms/meanings through word-play. I will cite each example, and then provide a gloss...",,10.1093/applin/amr022,https://doi.org/10.1093/applin/amr022,manual_journal_search[applied_linguistics]
Roumyana Slabakova and others,2014,Regular and Novel Metonymy: Can You Curl up with a Good Agatha Christie in Your Second Language?,".... Restructuring of the grammar is evident in later stages of development. Finally, complete success in acquiring L2 metonymic patterns is attested in our experimental study. Implications for L2A theories and teaching practices are discussed.  Human language offers numerous examples of non-compositional utterances...",,10.1093/applin/amu003,https://doi.org/10.1093/applin/amu003,manual_journal_search[applied_linguistics]
"Ryu, Ju-Yeon Horie, Kaoru Shirai, Yasuhiro",2015,Acquisition of the Korean Imperfective Aspect Markers –ko iss– and –a iss– by Japanese Learners: A Multiple-Factor Account,"Although cross-linguistic research on second language tense-aspect acquisition has uncovered universal tendencies concerning the association between verbal semantics and tense-aspect markers, it is still unclear what mechanisms underlie this link. This study investigates the acquisition of two imperfective aspect markers (?ko iss? and ?a iss?) in Korean by Japanese learners to determine how cognitive universals, first language (L1) transfer, and input frequency interact. The current findings are compared with the results of Lee and Kim (2007), who studied the acquisition of the same aspect markers by L1 English learners. Both groups of learners acquired the progressive ?ko iss? earlier than the resultative ?a iss?/?ko iss?, while L1 Japanese learners acquired the resultative use of ?ko iss? earlier than L1 English learners. Japanese learners? early acquisition of the resultative ?ko iss? is likely due to L1 transfer, because Japanese has a similar imperfective marker (?te i?). We argue that cognitive universals (one-to-one principle), L1 transfer, and input frequency all contribute to the acquisition patterns of temporal morphology.",,10.1111/lang.12132,https://doi.org/10.1111/lang.12132,manual_search[language_learning]
Ryuko Kubota,2019,"Confronting Epistemological Racism, Decolonizing Scholarly Knowledge: Race and Gender in Applied Linguistics","... with native speakerism is widespread with the rise of popularity of English language education promoted under neoliberal globalization. This reproduces racial biases in teaching and learning, teacher employment, and teaching materials worldwide ( Taylor-Mendes 2009 ;  Lee 2011 ;  Rivers and Ross 2013...",,10.1093/applin/amz033,https://doi.org/10.1093/applin/amz033,manual_journal_search[applied_linguistics]
Rémi A Van Compernolle,2018,Constructing a Second Language Sociolinguistic Repertoire: A Sociocultural Usage-based Perspective,... are constructed across time.  An aspect of second language (L2) development that has garnered considerable attention since the late 1980s ( Preston 1989 ;  Adamson and Regan 1991 ;  Adamson 2009 ;  Regan et al. 2009 ;  Mougeon et al. 2010 ) is the process by which L2 learners acquire...,,10.1093/applin/amy033,https://doi.org/10.1093/applin/amy033,manual_journal_search[applied_linguistics]
Rémi A. van Compernolle,2013,From verbal protocols to cooperative dialogue in the assessment of second language pragmatic competence,"… This article addresses the role of verbal protocols and cooperative dialogue in assessments of L2 pragmatic competence from the perspective of Vygotskian sociocultural theory. … … of social closeness (i.e., familiarity, solidarity), with specific focus on second-person address forms: tu ‘you- informal / intimate ’ vs. vous ‘you- formal / distant .’ … … In Eva Alcón Soler & Alicia Martinez-Flor (eds.), Investigating pragmatics in foreign language learning, teaching and testing, 72-93. Bristol: Multilingual Matters. Jourdenais, Renée. 2001. … … A sociocultural approach to teaching and researching second language: Systemic-theoretical instruction and second language development. … … Introspective methodology in interlanguage pragmatics research. In Gabriele Kasper (ed.), Pragmatics of Japanese as a native and target language, 27-82. …",,10.1515/ip-2013-0003,https://doi.org/10.1515/ip-2013-0003,manual_journal_search[intercultural_pragmatics]
"Rémi A. van Compernolle, Lawrence Williams, Claire McCourt",2011,A corpus-driven study of second-person pronoun variation in L2 French synchronous computer-mediated communication,"… Using a corpus-driven variationist approach, this study analyzes variation between the French second-person pronouns tu (T) and vous (V) during synchronous computer-mediated communication (SCMC) interactions … … among learners at different instructional levels. … … Learning the pragmatics of solidarity in the networked foreign language classroom. In Lorrie S. … … Conceptual knowledge and instructed second language learning. In Sandra Fotos & Hossein Nassaji (eds.), Form-focused instruction and teacher education: Studies in honour of Rod Ellis, 35-54. … … Oxford (eds.), Second language teaching and learning in the Net Generation, 143-154. Honolulu: University of Hawai‘i, National Foreign Language Resource Center. Morford, Janet. 1997. …",,10.1515/IPRG.2011.003,https://doi.org/10.1515/IPRG.2011.003,manual_journal_search[intercultural_pragmatics]
Saad Al-Gahtani and Carsten Roever,2011,Proficiency and Sequential Organization of L2 Requests,"... in the foreign language setting tend to show less sociopragmatic development than learners in the second language environment ( Bardovi-Harlig and Dörnyei 1998 ;  Matsumura 2001 ,  2003 ;  Shimizu 2009 ) and are often not able to adjust their production to the relative status of the interlocutor in terms...",,10.1093/applin/amr031,https://doi.org/10.1093/applin/amr031,manual_journal_search[applied_linguistics]
"Saad Al-Gahtani, Carsten Roever",2014,Preference structure in L2 Arabic requests,"… However, little research exists on how second language learners do preference and dispreference. … … We conclude that interactions involving second language learners can be affected by the learners' developing L2 proficiency, which limits their ability to carry out social actions in a conventional way … … Pragmatic development in a second language. Oxford: Basil Blackwell. Kasper, Gabriele & Steve Ross. 2007. Multiple questions in oral proficiency interviews. Journal of Pragmatics 39. 2045-2070. … … His research interests include interlanguage pragmatics, conversation analysis and Arabic as a foreign language. … … His research interests include interlanguage pragmatics, conversation analysis, second language testing, and general second language acquisition. …",,10.1515/ip-2014-0027,https://doi.org/10.1515/ip-2014-0027,manual_journal_search[intercultural_pragmatics]
"Saito, Junko",2010,Subordinates’ use of Japanese plain forms: An examination of superior–subordinate interactions in the workplace,"Early research on Japanese honorific and plain forms (i.e., non-honorific forms) claims that the use of honorific forms is socio-pragmatically governed, so that the speaker of lower status is obligated to employ these forms when interacting with an addressee of higher status. On the other hand, more recent studies on this topic empirically demonstrate that lower-status speakers employ a mixed use of honorific and plain forms even in inter-status interactions. Building on this recent work, this study examines subordinates’ use of plain forms in superior–subordinate interactions in a Japanese workplace, focusing on indexical meanings of these forms. The data in this study demonstrate that subordinates adopt plain forms in diverse situated contexts, such as self-addressing utterances, providing opinions, and clarifying superiors’ directives. Confirming that individuals adopt plain forms in a strategic manner even in a context where a hierarchical differential clearly exists, this study concludes that in superior–subordinate interactions in workplace discourse, subordinates’ use of the plain form indexes (1) the speaker's inward thought, and (2) the speaker's highlighting of information. The findings of this study further support the more recent research on indexical meanings of the plain form in Japanese.",,10.1016/j.pragma.2010.06.014,https://www.sciencedirect.com/science/article/pii/S0378216610001864,manual_search[journal_of_pragmatics]
"Salazar Orvig, Anne Marcos, Haydée Morgenstern, Aliyah Hassan, Rouba Leber-Marin, Jocelyne Parès, Jacques",2010,Dialogical beginnings of anaphora: The use of third person pronouns before the age of 3,"This paper deals with the referential value of third person pronouns used by French-speaking children (aged 1;10 to 3) in a corpus of natural dialogues, in different communicative situations (dyadic and polyadic; at home and in nursery school). The referential value of pronouns is assessed on a discursive and dialogical basis by studying the givenness and newness of referents in the children's utterances and the links with the interlocutor's discourse. The results show that, from the onset, pronouns mostly refer to objects that are already in the interlocutors’ focus of attention and that have been previously mentioned in the dialogue. Moreover, pronouns most often refer to a discourse object previously mentioned by the child's interlocutor. This suggests that the anaphoric value of pronouns is first acquired through dialogue before it is extended to monological uses.",,10.1016/j.pragma.2009.09.020,https://www.sciencedirect.com/science/article/pii/S0378216609002513,manual_search[journal_of_pragmatics]
"Sanprasert, Navaporn",2010,The application of a course management system to enhance autonomy in learning English as a foreign language,"This study investigated the extent to which learner autonomy could be fostered in a blended learning situation involving the integration of a course management system into a traditional face-to-face English class. The purpose was to identify whether there was evidence that such an intervention brought about changes in the students’ perception and practice in relation to their autonomous learning. The research engaged two groups of Thai university students who enrolled on an English Foundation course. In the Thai educational context, cultural influences and normal educational practices are obstacles to the promotion of autonomous learning. The prevailing characteristics attributed to Thai learners are that they are obedient, uncritical and unwilling to challenge the authority of teachers. To promote autonomous learning in Thailand is, therefore, a challenge. The research makes use of both qualitative and quantitative methods. The data from questionnaires and student learning journals suggest that the course management system plays a prominent role in the creation and development of four aspects of learner autonomy. These are autonomous perception, autonomous behaviour, autonomous strategy and interdependence.",,10.1016/j.system.2009.12.010,https://www.sciencedirect.com/science/article/pii/S0346251X09001481,manual_search[system]
Saori Hoshi,2021,Effects of Classroom Instruction on the Development of L2 Interactional Resource for Joint Stance Taking: Use of Japanese Interactional Particle Yo in Spontaneous Peer Conversation,"... of instructional approaches that enhance learners’ sociolinguistic understanding of L2 features beyond their definitions presented in L2 textbooks ( Liddicoat 2006 ;  van Compernolle and Williams 2012 ). For example,  Tateyama and Kasper (2008)  showed that a teacher’s interaction with NS classroom guests made...",,10.1093/applin/amab074,https://doi.org/10.1093/applin/amab074,manual_journal_search[applied_linguistics]
Sara Routarinne and Maria Ahlholm,2021,Developing Requests in Multilingual Classroom Interaction: A Case of Second Language Development in Middle Childhood,... into the country of immigration. A topical issue of interest for teaching and learning second languages—at school and in the wild (e.g.  Wagner 2015 )—relates to how the social environment and interaction support learners in their language development (e.g.  Firth and Wagner 2007 ;  Hall et al. 2011...,,10.1093/applin/amaa048,https://doi.org/10.1093/applin/amaa048,manual_journal_search[applied_linguistics]
Sayuri Hayakawa and others,2020,Native Language Similarity during Foreign Language Learning: Effects of Cognitive Strategies and Affective States,"... (the first language (L1) or the second language (L2)) is often the one that is most typologically related to the L3, the source language can vary depending on formal similarities that are perceived on a construction-by-construction basis ( Rast 2010 ; see also  Tolentino and Tokowicz 2011 ;  Ivaska...",,10.1093/applin/amaa042,https://doi.org/10.1093/applin/amaa042,manual_journal_search[applied_linguistics]
"Schick, Laurie",2010,Want and the language socialization of multiple competencies in middle school dance classes,"A central topic in the study of pragmatics is how language contributes to the socialization of culturally shared values, skills, and practices. This paper employs a language socialization approach in order to investigate how the modal verb want is being used in two middle school dance classes as a tool for socializing students into becoming what their teacher describes as “better people” as well as “better dancers.” Data collection and analysis includes ethnographic observation and the video recording, transcription, and linguistic and pragmatic analysis of how participants use want within the context of pivotal sequences of classroom interaction. The findings of this paper support the theory, which has been developed in several fields but including especially cognitive psychology, that the use of mental state language in general, and the verb want in particular, plays an important role in making transparent the kinds of thought processes central to a number of socially valued competencies, including imitative, instructional and collaborative learning and the exercise of social, and thus also moral responsibility.",,10.1016/j.pragma.2009.10.005,https://www.sciencedirect.com/science/article/pii/S0378216609002628,manual_search[journal_of_pragmatics]
"Seo, Mi-Suk Koshik, Irene",2010,A conversation analytic study of gestures that engender repair in ESL conversational tutoring,"This paper reports on results of a conversation analytic study of gestures used to initiate repair in ESL conversational tutoring sessions. These gestures function in similar ways to verbal “open class” (Drew, 1997) repair initiators such as “huh?” They are unaccompanied by verbal initiations, i.e., the nonverbal behavior alone is understood to be initiating repair. One gesture consists of a sharp head turn or head tilt to the side, with continued eyegaze on the recipient, sometimes accompanied by a widening of the eyes. The other is a head poke forward, accompanied with a movement of the upper body forward toward the recipient. The gestures are used by both the native speaker (NS) tutor and the non-native speaker (NNS) tutee, and they are most often understood by the recipients to involve problems in understanding the prior talk. At least one of the gestures can also be used in a pedagogically specific way to prompt self-correction. The gestures are initiated in the turn transition space after the trouble source, and they are held through the following turn(s) of talk until the problem is resolved. This paper adds to our understanding of both conversational repair and the use of gesture in native/non-native talk.",,10.1016/j.pragma.2010.01.021,https://www.sciencedirect.com/science/article/pii/S0378216610000342,manual_search[journal_of_pragmatics]
Seongsook Choi,2015,The Case for Open Source Software: The Interactional Discourse Lab,"... in the area of corpus research, a notable example being AntWebConc (   Anthony et al. 2011   ), software built through collaborative efforts of teachers, researchers, and programmers which has led  Anthony (2013)  to argue the case for collaborative community effort in developing corpus tools...",,10.1093/applin/amv066,https://doi.org/10.1093/applin/amv066,manual_journal_search[applied_linguistics]
"Shariati, Mohammad Chamani, Fariba",2010,Apology strategies in Persian,"The present study is a research into the frequency, combination, and sequential position of apology strategies in Persian. The investigation is based on a corpus of 500 naturally-occurring apology exchanges, collected through an ethnographic method of observation. The results revealed that (1) explicit expression of apology with a request for forgiveness (bebaxšid) was the most common apology strategy in Persian. (2) The aforementioned strategy together with acknowledgement of responsibility formed the most frequent combination of apology strategies in this language. (3) The same set of apology strategies used in other investigated languages was common in Persian; however, preferences for using these strategies appeared to be culture-specific.",,10.1016/j.pragma.2009.10.007,https://www.sciencedirect.com/science/article/pii/S0378216609002641,manual_search[journal_of_pragmatics]
"Shen, Ming-yueh",2010,Effects of perceptual learning style preferences on L2 lexical inferencing,"The purpose of this pilot study was to examine the effects of perceptual learning style preferences on L2 lexical inferencing and whether learners with certain perceptual learning styles benefited more from an explicitly instructional program. Joy Reid’s (1995) Perceptual Learning Style Preferences (PLSP) Inventory and a lexical inferencing test were administered to 145 EFL university students learning English as a foreign language during a 15-week reading course. The results of the study showed that (1) learners with different perceptual learning style preferences demonstrated different lexical inferencing ability, and (2) learners with certain perceptual learning style preference benefited more from the explicit instruction. The findings shed a new light on SLA research concerned with individual differences in learning lexical inferencing. The pedagogical implications of these findings are discussed, as are the suggestions for future research.",,10.1016/j.system.2010.09.016,https://www.sciencedirect.com/science/article/pii/S0346251X10001181,manual_search[system]
"Shi, Xingsong",2010,Intercultural language socialization of a Chinese MBA student in an American negotiation class,"By incorporating the analytic power of language socialization and intercultural communication, this study looked into the influential factors involved in a Chinese MBA student's intercultural language socialization in an American negotiation class. The framework of intercultural language socialization functioned to organize cross-disciplinary concepts and analytical tools to unveil some of the subtle but interweaving links among different temporal phases and domains of the cross-cultural newcomer's developmental process, mainly from the perspectives of cross-cultural transfer, the interactive routine in the local communicative context, the influence of one's home cultural language socialization, and the individual's gradual incorporation of the locally practiced communicative norms.",,10.1016/j.pragma.2010.02.005,https://www.sciencedirect.com/science/article/pii/S0378216610000408,manual_search[journal_of_pragmatics]
Shiao-Yun Chiang,2009,Mutual understanding as a procedural achievement in intercultural interaction,"… Drawing on SLA and LSI studies, this paper examines the specific procedures in which understanding troubles are displayed and managed in a number of dyadic interactions between international teaching assistants … … The findings here suggest that interactional skills should be included as an integral part of intercultural competence in the study of pragmatics. … … Traditional SLA often treats L2 acquisition as a cognitive process in which the foreign language speaker, often labeled the nonnative speaker (NNS) of the target language, strives to model on the idealized … … American undergraduates’ reactions to the communication skills of foreign teaching assistants. … … Exploring the Intersection of Second Language Acquisition, Conversation Analysis, and Foreign Language Pedagogy. Modern Language Journal 91: 849-862. Myers, Carolyn (1994). …",,10.1515/IPRG.2009.019,https://doi.org/10.1515/IPRG.2009.019,manual_journal_search[intercultural_pragmatics]
"Shibata, Miki",2010,How Japanese teachers of English perceive non-native assistant English teachers,"Considering the issue of World Englishes, the present study attempts to investigate whether Japanese teachers of English (JTEs) prefer assistant English teachers (AETs) with native-like pronunciation yet minor inappropriate grammar use or those with native-level grammar yet English recognizably accented by their native language, and to what extent JTEs give priority to native-like pronunciation in their teaching. Using a questionnaire, data were collected from 24 junior high and 51 high school JTEs. The major finding was that junior high JTEs appeared to approve of both types of AET, whereas their senior high counterparts tended to be reluctant to accept non-native speakers as AETs. The difference observed in the two subject groups may reflect their different pedagogical goals. Finally, the issue of non-native AETs relates to the dual roles of the English language: the pedagogical role as a school subject to be taught and the socio-cultural role in the international community. In order to support the dual perspectives of English, language policy makers are urged to propose roles and qualifications for AETs that will accommodate and cultivate a positive attitude toward World Englishes.",,10.1016/j.system.2009.12.011,https://www.sciencedirect.com/science/article/pii/S0346251X09001493,manual_search[system]
Shir Finkelstein and Hadar Netz,2023,Challenging Folk-Linguistics: Grammatical and Spelling Variation in Students’ Writing in Hebrew on WhatsApp and in Essays,"... the perspective of English Foreign Language (EFL) pedagogy ( Carter and McCarthy 2017 ).  Carter and McCarthy (2017) , for example, stress the importance of teaching EFL learners the often-neglected aspects of ‘spoken grammar’, including also newly emergent forms prevalent in ‘Internet English...",,10.1093/applin/amac072,https://doi.org/10.1093/applin/amac072,manual_journal_search[applied_linguistics]
Shoichi Matsumura,2007,Exploring the aftereffects of study abroad on interlanguage pragmatic development,"… The study investigates changes over time in the pragmatic competence of 15 university-level Japanese students after they returned from an eight-month study abroad in Canada. … … Findings suggest that direct exposure to English after return to the L1 community contributes to the maintenance of pragmatic competence, and more importantly, that students may develop pragmatic competence … … These students worked three hours a week as tutors teaching the Japanese language to foreign students, or as study partners supporting their coursework. … … Developing pragmatic fluency in English as a foreign language: Routines and metapragmatic awareness. Studies in Second Language Acquisition 18: 225-252. Hudson, Thom, Emily Detmer and James D. … … How can insights from conversation analysis be directly applied to teaching L2 pragmatics? Language Teaching Research 10: 53-79. Iino, Masakazu. 1996. ‘Excellent Foreigner!’ …",,10.1515/IP.2007.010,https://doi.org/10.1515/IP.2007.010,manual_journal_search[intercultural_pragmatics]
Sirkku Lesonen and others,2020,Dynamic Usage-based Principles in the Development of L2 Finnish Evaluative Constructions,"... can develop. In L2 English ( Caspi 2010 ) and L2 Finnish ( Spoelman and Verspoor 2010 ), in writing, the complexity of certain linguistic features has been shown to develop before accuracy. The second type of interaction is a competitive relationship. This means that different subsystems may compete...",,10.1093/applin/amaa030,https://doi.org/10.1093/applin/amaa030,manual_journal_search[applied_linguistics]
Sol Kim and So-Yeon Ahn,2025,Engaging with language play: practices of Korean English teachers in elementary classrooms,"... underscored the critical role of language play in second or foreign language acquisition, focusing on how learners engage in and derive meaning from language play. For instance,  Broner and Tarone (2001)  analyzed classroom interactions among fifth-grade L2 learners attending a full Spanish immersion class...",,10.1093/applin/amaf004,https://doi.org/10.1093/applin/amaf004,manual_journal_search[applied_linguistics]
Solveig Granath and Magnus Ullén,2017,‘The Elevation of Sensitivity over Truth’: Political Correctness and Related Phrases in the Time Magazine Corpus,"... as a sort of brainwashing:   Thus, ‘sensitivity training’ programs designed to cultivate ‘correct thought’ about complicated normative, social, and political issues do not teach tolerance but impose orthodoxy. And when these programs favor manipulative psychological techniques over honest discussion...",,10.1093/applin/amx019,https://doi.org/10.1093/applin/amx019,manual_journal_search[applied_linguistics]
"Spinelli, Franciele",2024,Examining learning opportunities and perceptions of Latin American ESL learners in varying proficiency-level groups,"Abstract Learner-to-learner (peer) interaction has been integral to the second language (L2) classroom since the advent of communicative-oriented pedagogies. Despite the well-documented benefits of peer interaction, the extent to which learners benefit may be impacted by a range of factors, particularly their peers? proficiency levels. Yet studies on the influence of peers? proficiency have shown contradictory findings and are extensively focused on pairs rather than small groups. Furthermore, although low-proficiency (LP) learners experience greater impacts from interaction with peers of different proficiency levels, their interactional patterns and perspectives are underexplored. This study investigates how six Latin American learners of English (core learners) co-created learning opportunities as they interacted with non-core learners (n = 33) in three proficiency small-group interactions. A total of 18 group interactions were analysed for language-related episodes (LREs) and turn-takings. The results showed that core learners? (CLs) LREs and turns diminished as their peers? proficiency increased. However, fewer incorrect LRE resolutions were found when CLs were grouped with high-proficiency (HP) peers. The CLs also perceived the interaction with HP peers as challenging but important for their L2 development. Additionally, aside from the proficiency level, CLs acknowledged the importance of their peers? positive attitudes for the success of their interactions. These findings provide important insights into employing mixed-proficiency groups to create more optimal learning conditions, particularly for LP learners.",,10.1111/ijal.12538,https://doi.org/10.1111/ijal.12538,manual_search[international_journal_of_applied_linguistics]
Stef Slembrouck and Christopher Hall,2017,"Advice Giving, Managing Interruptions and the Construction of ‘Teachable Moments’","... is created, an action sequence to demonstrate and try out a particular routine with the child. A teachable moment ( Havighurst 1953 ) is an unplanned opportunity that arises in an educational setting where a teacher or instructor has an ideal chance to offer insight to his or her student(s). Crucial...",,10.1093/applin/amx004,https://doi.org/10.1093/applin/amx004,manual_journal_search[applied_linguistics]
"Stephanie Schnurr, Olga Zayts",2013,“I can't remember them ever not doing whatI tell them!”: Negotiating face and power relations in ‘upward’ refusals in multicultural workplaces in Hong Kong,"… Pragmatic transfer in ESL refusals. In Robin Scarcella, Elaine Andersen, & Stephen Krashen (eds.), Developing communicative competence in a second language, 55-73. New York: Newbury House. … … Journal of Pragmatics 36. 945-964. Ebsworth, Eisenstein Miriam & Nobuko Kodoma. 2011. The pragmatics of refusals in English and Japanese: Alternative approaches to negotiation. … … Refusals in Chinese: How do L1 and L2 differ? Foreign Language Annals 44(1). 122-136. House, Juliane. 1999. …",,10.1515/ip-2013-0028,https://doi.org/10.1515/ip-2013-0028,manual_journal_search[intercultural_pragmatics]
Stephen J Moody,2017,Fitting in or Standing out? A Conflict of Belonging and Identity in Intercultural Polite Talk at Work,"...  K. R.  ,   Kasper  G.    (eds):  Pragmatics in Language Teaching .  Cambridge University Press .       Theodórsdóttir  G.     2011 . ‘ Language learning activities in real-life situations: Insisting on TCU completion in second language talk ’ in    Pallotti  G.  ,   Wagner  J.    (eds):  L2 Learning...",,10.1093/applin/amw047,https://doi.org/10.1093/applin/amw047,manual_journal_search[applied_linguistics]
Stephen J Moody and Shinsuke Tsuchiya,2020,Participation in Multiparty Language Play: Navigating Sociability and Learning in Dinnertime Conversations,"... & Social Interaction   40 / 2–3 :  199 – 225 .       Bell  N. D.  ,   Pomerantz  A.   .  2015 .  Humor in the Classroom: A Guide for Language Teachers and Educational Researchers .   Routledge .       Belz  J. A.     2002 . ‘  Second language play as a representation of the multicompetent self in foreign...",,10.1093/applin/amaa024,https://doi.org/10.1093/applin/amaa024,manual_journal_search[applied_linguistics]
Stephen Louw and others,2014,Teacher Trainers’ Beliefs About Feedback on Teaching Practice: Negotiating the Tensions Between Authoritativeness and Dialogic Space,"... teaching beliefs and practices ,’  System   37 / 3 :  380 – 90 .         Randall  M    Thornton  B   .  2001 .  Advising and Supporting Teachers .  Cambridge University Press .       Richards  J    Lockhart  C   .  1994 .  Reflective Teaching in Second Language Classrooms .  Cambridge University Press...",,10.1093/applin/amu062,https://doi.org/10.1093/applin/amu062,manual_journal_search[applied_linguistics]
Steven Talmy,2010,"The Interview as Collaborative Achievement: Interaction, Identity, and Ideology in a Speech Event","... so in research interviews with me as well. I conducted most of the formal student interviews in my second year of fieldwork, in an empty classroom, during non-instructional time. Interviews lasted from 15 to 45 min and were audio-recorded. Volunteers were recruited to talk generally about their L1/L2...",,10.1093/applin/amq027,https://doi.org/10.1093/applin/amq027,manual_journal_search[applied_linguistics]
"SturtzSreetharan, Cindi",2015,"""Na(a)n ya nen"": Negotiating Language and Identity in the Kansai Region",,,,http://www.jstor.org/stable/24615146,manual_search[japanese_language_and_literature]
Sungbae Ko,2013,The Nature of Multiple Responses to Teachers’ Questions,".... The result has been a substantial contribution to the advancement of applied linguistics and second-language (L2) acquisition (e.g.  Firth and Wagner 2007 ;  Gardner and Wagner 2004 ;  He 2004 ;  Hellermann 2008 ;  Kasper 2004 ;  Ko 2008 ,  2009a ,  2009b ,  2013 ;  Koshik 2000 ,  2002a ,  2002b ;  Lazaraton...",,10.1093/applin/amt005,https://doi.org/10.1093/applin/amt005,manual_journal_search[applied_linguistics]
