authors,year,title,abstract,corpus_id,doi,author
"E. A. Soler, M. Jordà",2007,Intercultural Language Use and Language Learning,,142744884,10.1007/978-1-4020-5639-0,
"Rasoul Mohammad Hosseinpur, Reza Bagheri Nevisi",2018,L1-based Instruction: Does It Work for Learning Pragmatics in the EFL Context?,"An overview of interventional studies in the field of interlanguage pragmatics reveals that researchers and practitioners were first concerned with the teachability of pragmatics. Their findings indicated that particular features of pragmatics are teachable, and instruction is both necessary and effective (e.g., Alcon-Soler, 2008; Alcon-Soler & Martinez-Flor, 2008; Jeon & Kaya, 2006; Ishihara & Cohen, 2010; Martinez-Flor & Uso-Juan, 2010; Rose, 2005; Rose & Kasper, 2001). The second issue in the ILP research dealt with the question of exposure versus instruction. The findings demonstrated that pedagogical intervention is more helpful for pragmatic learning than exposure to positive evidence (e.g., Alcon-Soler, 2005; Eslami-Rasekh & Eslami-Rasekh, 2008; Jeon & Kaya, 2006; Takahashi, 2010). Due to the consensus over the need to teach pragmatic competence, the main issue now centers on the question of how this competence should be attended to in the most effective way. A compelling body of interventional studies has targeted explicit/deductive and implicit/inductive teaching designs, generally suggesting an overall trend in support of explicit/deductive instruction (e.g., Ishihara, 2010; Martinez-Flor & Uso-Juan, 2010; Takahashi, 2010). This interest has overshadowed a third possibility: the employment of learners‟ mother tongue which has recently received a remarkable amount of attention in second language acquisition (SLA) research (e.g., Cheng, 2013; Lee & Macaro, 2013). Therefore, drawing on an already established means of pragmatic instruction and a recently growing trend in the classroom, the present study is an attempt to compare and contrast the relative effectiveness of explicit/deductive and L1-based instruction of pragmatic competence.",202247406,10.18823/ASIATEFL.2018.15.1.18.233,
Wenjing Pan,2024,Evaluating translanguaging in a Chinese senior high school EFL classroom: Insights from an immersed English teaching context,"Some Chinese primary and secondary schools are adopting immersed teaching in EFL classrooms, seeking to learn English like native speakers, believing that an immersed English environment can promote learners’ target language learning. However, they ignore the special role of translanguaging practice, which helps express meaning more clearly, build intercultural identities, and maximize learners’ bilingual/multilingual ability. In this paper, the author takes her own former English class as an example, recalls and records five reflective blogs, and analyzes the feasibility of translanguaging in this context. It is found that while translanguaging has certain benefits, it also has some drawbacks, such as inhibiting the formation of authentic L2 context. A few insights are briefly proposed from three angles: Policymakers cannot ignore the benefits of translanguaging and should advocate it, educators should act as multilingual role models and co-learners; learners should use their linguistic repertoire critically to develop their social and intercultural awareness.",274780434,10.54475/jlt.2024.022,
Lauren Sadow,2018,Can cultural scripts be used for teaching interactional norms?,"
 Improving the teaching of invisible culture is a recognised need in the TESOL sector. While there are both scholars calling for a
 more nuanced focus in classrooms, and teachers willing to take this approach, there has yet been no systematic approach developed
 for its teaching. This paper attempts to bridge the gap between theory and pedagogical need by proposing that the Natural Semantic
 Metalanguage (NSM) is a useful tool in ELT through which resources for teachers and learners can be developed. In particular, it
 will discuss the results of a pilot study into using cultural scripts to teach cultural norms, demonstrate how they can be applied
 to classroom teaching situations, and discuss how materials can be developed from the theories.",149549104,10.1075/ARAL.17030.SAD,
"W. Hazaymeh, A. R. Altakhaineh",2019,The Effect of Flipped Classroom Instruction on Developing Emirati EFL Learners’ Pragmatic Competence,"This study investigates the effect of flipped classroom instruction on developing Emirati EFL learners’ pragmatic competence. It compares flipped classroom instruction with the conventional method of developing learners’ request speech acts. To this end, the participants were randomly divided into two groups: experimental and control. A Discourse Completion Task (DCT) was conducted as pre- and post-test to determine whether flipped classroom instruction is more effective than the conventional method in providing learners with pragmatic knowledge needed to produce request speech acts successfully. Data were analysed using a paired sample t-test. The results showed that flipped classroom instruction was more effective than the other method in raising the level of pragmatic competence among the participants. The study results also revealed that the participants’ performance on request speech acts in the treatment group remarkably improved in the post-test. This is because they had a more flexible and accessible e-learning environment, which in turn, enhanced their pragmatic competence after the treatment. The study concludes with recommendations for further research. https://doi.org/10.26803/ijlter.18.10.6",210489761,10.26803/ijlter.18.10.6,
Shurooq Abboodi Ali (PhD),2022,A Cross-Cultural Study of Criticism Strategies: Iraqi and Malay ESL Learners,"        Criticism, as an evaluative criterion, is a significant speech act for English language learners to improve their speech and actions in their academic life. Yet, it is realized differently across diverse cultures. Few studies have shown that the linguistics forms of one language are different from those available in another language. Hence, this study aims to investigate the cross-cultural similarities and differences between 60 Iraqi and Malay university learners in the use of criticism strategies. The data are collected using a Discourse Completion Test (DCT) and a Focus Group Interview (FGI). The data are coded based on Nguyen’s (2005) coding scheme of criticism in terms of the realization strategies. Qualitative and quantitative approaches are used in the analysis of data. The findings evidently uncover that both groups use similar categories of criticism strategies, but Iraqis use more direct criticisms than Malays who opt for indirectness in their criticisms. Finally, some pedagogical implications for teachers of English as a second or foreign language are provided in this study.",248233095,10.35950/cbej.v26i107.5179,
Marie Nordlund,2017,Student teacher cognition : Beliefs about foreign language learning and teaching,,149980375,,
Riikka Länsisalmi,2012,Conquering the world with “cutting-edge curricula” : global citizens learning East Asian languages,,158243678,,
Elizabeth Mokoro,2024,Pragmatic Competence in Second Language Learners,"Purpose: The general objective of the study was to analyze pragmatic competence in second language learners. 
Methodology: The study adopted a desktop research methodology. Desk research refers to secondary data or that which can be collected without fieldwork. Desk research is basically involved in collecting data from existing resources hence it is often considered a low cost technique as compared to field research, as the main cost is involved in executive’s time, telephone charges and directories. Thus, the study relied on already published studies, reports and statistics. This secondary data was easily accessed through the online journals and library. 
Findings: The findings reveal that there exists a contextual and methodological gap relating to pragmatic competence in second language learners. Preliminary empirical review revealed that pragmatic competence is crucial for effective communication in a second language, often lacking in learners despite their grammatical proficiency. Explicit instruction in pragmatic norms and strategies significantly improved learners' communication abilities. Cultural immersion and authentic language use were found essential for developing practical pragmatic skills. The study also highlighted the importance of considering individual differences, such as motivation and language aptitude, to tailor instruction and enhance pragmatic training effectively. 
Unique Contribution to Theory, Practice and Policy: The Speech Act Theory, Politeness Theory and Socio-Cultural Theory may be used to anchor future studies on pragmatic competence in second language learners. The study highlighted the need for a broader theoretical understanding that integrates sociolinguistics and cognitive sciences, recommended incorporating pragmatic skills into language curricula through authentic dialogues and interactive activities, and advocated for policies that prioritize pragmatic competence in language proficiency standards and assessments. It emphasized the importance of cross-cultural awareness and recommended collaborative efforts among educators, researchers, and policymakers to develop comprehensive frameworks. The study also suggested ongoing research to monitor the effectiveness of these changes and adapt educational practices accordingly.",271150667,10.47941/ejl.2044,
"Anna Kristin Burkert, J. Roitsch",2014,"Und ich so: Nee, oder? Teaching Two Formats for Reported Discourse in German Interaction",,143598570,10.1111/TGER.10170,
Naoko Taguchi,2015,"“Contextually” speaking: A survey of pragmatic learning abroad, in class, and online",,144626259,10.1016/J.SYSTEM.2014.09.001,
"Kazuya Saito, Takumi Uchihara",2024,"Experiential, perceptual, and cognitive individual differences in the development of declarative and automatized phonological vocabulary knowledge","
 The present study explores the influence of individual differences in experience, perceptual acuity, and working memory on the development of both declarative and automatized aspects of L2 phonological vocabulary knowledge. A total of 486 Japanese English-as-a-foreign-language (EFL) students took part in two vocabulary tests designed to measure declarative (meaning recognition) and automatized knowledge (lexicosemantic judgement task). Their performance was tied to the quantity and quality of their EFL experience, as well as their scores in auditory processing and working memory. While several significant, modest correlations between experience, aptitude, and vocabulary outcomes were observed, certain predictor variables were uniquely associated with either declarative or automatized vocabulary performance. Specifically, individuals with more extensive, typically language-focused EFL training and greater working memory demonstrated higher levels of declarative knowledge. Conversely, those who pursued extracurricular practice outside the classroom – exposing themselves to auditory materials and/or participating in study-abroad experiences – showed a more automatic execution of vocabulary knowledge.",273065296,10.1017/s1366728924000609,
Eva Alcón-Soler,2017,Pragmatic Development During Study Abroad: An Analysis of Spanish Teenagers’ Request Strategies in English Emails,"ABSTRACT Previous research has shown that adolescent second language learners benefit from pragmatic instruction during study abroad (Alcón-Soler, 2015). As a follow-up investigation, the present study looked at late adolescent study-abroad learners, and it examined both the immediate effect of pragmatic instruction and the pragmatic trajectories that adolescent learners follow once they move from the instructional context to real email communication. Email requests in English produced by 60 (30 treatment and 30 control) Spanish teenagers studying in England were analyzed with regard to the impact of instruction on the frequency of indirect request strategies and internal modifiers. In addition, the pragmatic trajectories of two learners—one high producer and one low producer of request modifiers—were analyzed qualitatively on four separate occasions during the study-abroad experience. The findings show the positive effects of instruction on learners’ use of indirect request strategies and request modifiers. However, there is no homogeneous pattern of change during participants’ study-abroad experiences. Closer examinations of the pragmatic trajectories of two learners show that learners’ perceptions of request imposition or their desire to be accepted in the community in which they find themselves may explain pragmatic changes.",148882584,10.1017/S0267190517000125,
"Ali Derakhshan, Zohreh R. Eslami, Neda Ghandhari",2021,Investigating the Interplay of Emotional Intelligence and Interlanguage Pragmatic Competence in Iranian Lower-Intermediate EFL Learners,"Despite the significant role of emotions in any aspect of language learning, including its pragmatic aspect, there have been few research studies on this topic. As a stride toward narrowing this research niche, the objectives of this research were threefold. Firstly, it aimed to examine the two face-threatening speech acts of request and apology as indicators of learners’‎ interlanguage pragmatic competence (ILP) and its relationships with learners’ Emotional Quotient (EQ). Secondly, it sought to investigate ‎whether gender as an intervening variable would have any significant relationship with ILP and EQ, and thirdly whether EQ could predict ILP ‎development. To this end, 72 (50 females and 22 males) Iranian lower-intermediate level learners ranging ‎in age from 17 to 25 from two universities took part in this research. A multiple-choice discourse completion test ‎‎(MDCT) (Liu, 2004) and Bar-Onʼs ‎(1997) EQ scale were used and correlation analysis was done to search for any linkage between ILP and EQ. The Pearson product-moment correlation outcomes ‎revealed no significant relationship between EQ and ILP. However, a significant relation was found between Independence as a component of EQ and ‎EFL learners’ ILP competence. The independent samples t-test outcomes indicated ‎that female participants had a higher level of (ILP) competence than male participants; however, male and female participants did not differ significantly regarding their EQ level. The findings indicate that ‎EQ, in general, is not influential in EFL learners’ ILP competence. The paper concludes by providing pedagogical implications for EFL learners and instructors.",239750321,10.22054/ILT.2020.54334.527,
B. Borer,2018,Teaching And Learning Pragmatics And Speech Acts: An Instructional Pragmatics Curriculum Development Project For EFL Learners,,149557273,,
"S. M. Kumar, K. Jayasimha",2019,Brand verbs: brand synonymity and brand leadership,,169383498,10.1057/S41262-018-0115-3,
,2023,EFL Speakers ' Metalinguistic Awareness of Written English,,259840933,,
Ista Maharsi,2011,The Importance Of Input And Interaction In Second Language Acquisition,"The role of input and interaction in second language acquisition has become an unavoidably essential issue to discuss. Abundant research has examined what, how, when, and why input can keep up language acquisition. Many theories are proposed and to some extent implemented and proved to be effective. However, controversies around the role of input are also inevitable. This paper will propose the importance of input and interaction in second language acquisition as were put forward and necessitated by many researchers, how particular input might result in various intakes and how interaction could facilitate output.",62898529,10.20885/JEE.VOL5.ISS1.ART4,
"D. El‐Dakhs, Noorchaya Yahya, M. Pawlak",2022,Investigating the impact of explicit and implicit instruction on the use of interactional metadiscourse markers,"The current study aimed to compare the influence of explicit versus implicit instruction on EFL learners’ use of interactional metadiscourse markers in their writing. The study also aimed to explore the perceptions of EFL learners on the instruction of these markers in their writing classes. 120 female undergraduates who are Arab EFL learners took part in the investigation. A mixed-methods research design was adopted with an explicit instruction group, an implicit instruction group and a control group. The experimental groups were introduced to a set of interactional metadiscourse markers as per Hyland’s (2005) interaction model in two 70-minute sessions. Additionally, the experimental groups completed two post-experimental questionnaires. The results of analysis of variance showed a positive, albeit very limited, influence for the explicit/implicit teaching with the markers of self-mentions, appeals to shared knowledge, directives and questions. As for the participants’ perception of the instructional intervention, the participants viewed both explicit and implicit instruction as helpful but could not always apply what they had learned due to task demands. The results are discussed in light of the existing literature and the specific context in which the study was implemented. Furthermore, implications for writing pedagogy are proposed.",254367945,10.1186/s40862-022-00175-0,
Elly Ifantidou,2014,Pragmatic Competence and Relevance,"This book probes into under-researched issues in L2 pragmatics. Firstly, pragmatic competence, pragmatic awareness and metapragmatic awareness are re-defined and clearly distinguished on theoretical grounds. Secondly, pragmatic competence and its manifestations are evaluated on empirical grounds by distinct criteria and validated testing measures. More importantly, genuine pragmatic inference is elicited in contexts of online interpretation where figurative speech plays a central role. Genre-specific discourse which occurs in editorials and news reports serves as a natural testbed for examining the role of advanced mind-reading abilities in developing pragmatic competence. Sperber and Wilson’s relevance theory accommodates the findings of empirical assessment and yields new insights in the cognitive procedures activated during interpretation. The comprehensive theoretical and methodological treatment of pragmatic competence makes this book of interest to researchers and students in pragmatics, L2 theory and applications, genre studies, and to those concerned with the cognitive underpinnings of communication in L2.",141851594,10.1075/pbns.245,
"Helen P Woodfield, M. Economidou-Kogetsidis",2010,‘I just need more time’: A study of native and non-native students' requests to faculty for an extension,"Abstract This paper examines the status-unequal requests of 89 advanced mixed-L1 learners and 87 British English native speakers elicited by a written discourse completion task. Significant differences were observed in all three dimensions analysed: internal and external modification, and perspective. The data demonstrate learners' overuse of zero marking in internal modification and overuse of preparators in supportive moves. External modification patterns also differed qualitatively in learners' provision of detailed content and in native speakers' employment of interpersonal orientation moves. Native speakers used significantly more requests employing impersonal perspective and in association with a range of mitigating, elliptical and formulaic devices. In this paper, we explore these quantitative & qualitative differences in patterns of speech act behaviour and consider the implications for learner development.",145226432,10.1515/mult.2010.004,
Emily Black,2017,Extending talk on a prescribed discussion topic in a learner-native speaker eTandem learning task,"Abstract Opportunities for language learners to access authentic input and engage in consequential interactions with native speakers of their target language abound in this era of computer mediated communication. Synchronous audio/video calling software represents one opportunity to access such input and address the challenges of developing pragmatic and interactional competence (Barron and Black 2015, Constructing small talk in learner-native speaker voice-based telecollaboration: A focus on topic management and backchanneling. System 48. 112–128). The synthesis of telecollaborative technology with the development of pragmatic and interactional competence is an area of burgeoning research (Taguchi 2011, Teaching pragmatics: Trends and issues. Annual Review of Applied Linguistics 31. 289–310). The present study represents a contribution to this growing area set in the particular context of an eTandem partnership. Data is drawn from Language LINC, a corpus of telecollaborative eTandem interactions between German-speaking learners of English and English-speaking learners of German. The eTandem meetings that comprise this corpus were centred around tasks to be completed for the students’ respective language classes. The study investigates how learners and native speakers manage a pre-specified discussion topic set for the English portion of an eTandem meeting. As the topic is prescribed, it imposes constraints on the students’ interactions and requires them to continue talk on this topic for an extended amount of time. Student participants delimit their talk by clearly initiating and later closing down the topic. Within these boundaries, questions are used as a resource to confront the interactional problem of extending talk on the prescribed topic.",65526795,10.1515/cercles-2017-0005,
Amra I. Sultan,2018,Measurement of Sociolinguistic Competence of EFL Post Graduate Students,"   Sociolinguistic competence (henceforth SC)refers to the understanding ,or organization of  the principles of  language use that are determined by the features of  the specific language use context ; it enables us to present language functions in ways that are appropriate to that context. The ability to adjust one's speech to fit the situation in which it is said is called sociolinguistic competence, and without this ability, even the most perfectly grammatical utterances can convey a meaning entirely different from that which the speaker intended. Post-graduate students (henceforth PGSs) find it difficult to communicate freely in the target language. The ‘de-emphasized’ status of this competence in educational practice has to do with the fact that it is closely related to the sociocultural  part of acquiring a foreign language  sociolinguistic confusion can make learners seem so inappropriate as to cause misunderstanding . 
     For nonnative speakers, the misunderstandings they are often faced within the cross-cultural realization of communicative acts usually arise from their failure in appropriate use of pragmalinguistic and sociopragmatic competence. Without attempting to  identify and discuss the features of  the language use circumstances that determine the principles of  language use. Cross cultural differences , results in misunderstandings between the speech participants, and can cause serious breakdowns in communication. These rules of speaking can be slowly acquired by the language learner as he/she is immersed in the target language culture; however, learning these rules through immersion is a time consuming process, with many rules going unnoticed for years, or even worse, never being acquired at all. important area of difficulty that PGSs face  is communication. 
  
     This study will focus on SC because it seems to be the most neglected aspect among the four categories of communicative competence in foreign language curriculum. When engaged in authentic communicative situations, they often lack some of the vocabulary or language items they need to get their meaning across. The study also aims at measuring SC of EFL Post Graduate Students and finding out whether there is significant differences between male and female students′ performance which leads to the level of sociolinguistics competence . 
     A test has been constructed and its validity and reliability have been ascertained  to measure SC among PGSs. Bachman and Palmer (1990:328) scale used to measure SC. The sample of this study applied 60 PGSs in Tikrit, Babel , Baghdad and Salahaddin Universities. The results of this study indicate that it is due in the methods of language teaching and the learning environment, which are unsuitable for learning a foreign language. Find difficulties in using English for communication.",186515623,10.18033/IJLA.3921,
Ying Zhang,2023,The effects of interleaved and blocked corpus-based practice on L2 pragmatic development,"Abstract A handful of second/foreign language (L2) studies have examined the effects of practice schedules and reported the advantage of interleaved practice (i.e., practice multiple skills simultaneously) over blocked practice (i.e., practice one skill first and then proceed to the next one). However, no studies in the realm of L2 pragmatics have explored this theme. This study investigated the influence of interleaved corpus-based practice and blocked corpus-based practice on L2 pragmatic development. Sixty-three L2 learners of English from a university in China received instruction on two pragmatic features: suggestions and requests. After the instruction, they were randomly assigned to an interleaved-practice group (n = 31) or a blocked-practice group (n = 32). Results from multimedia discourse completion tasks on the immediate and delayed posttests showed facilitative and long-term effects of interleaved practice on pragmatic accuracy. Moreover, the results revealed positive and durable influence of blocked practice on fluency. Implications are discussed.",258146562,10.1017/S0272263123000062,
Muhammed Altheeby,2018,Differences in the pragmatic competence of Saudi EFL and ESL learners,,150638878,,
Wuhan Zhu,2012,Polite Requestive Strategies in Emails: An Investigation of Pragmatic Competence of Chinese EFL Learners,"This paper is motivated by the premise that little is known about the use of requestive strategies in request emails in Chinese English-as-a-Foreign-Language (EFL) context. Specifically, the paper examines and compares requestive strategies in request emails between two groups of university students, namely English majors (EM) and non-English majors (NEM). It then explores whether the assessments of three situational factors: assessments of social distance, power and rank of imposition, either alone or combined, has a statistically significant effect on the choice of requestive strategies by the two groups. In reference to some existing similar research, the paper argues that both groups under study seemed to exhibit inadequate sociopragmatic competence and pragmalinguistic knowledge. The study thus sheds some light on Interlanguage Pragmatics research on the Chinese EFL context. The paper finally offers some pedagogical implications in foreign language settings.",144101261,10.1177/0033688212449936,
"Abdolhossein Ahmadi, R. G. Samar",2014,Teaching requestive downgraders in L2: Can learners’ MI modify the effects of focused tasks?,"As a follow-up to our previous study (i.e., Ahmadi, Ghafar Samar, & Yazdani moghaddam, 2011), we utilized dictogloss (DIG) as an output-based task and consciousness raising (CR) as an input-based task to explore the interaction between the effects of these tasks and EFL learners’ multiple intelligences (MI) on the development of requestive downgraders. Prior to the experiment, 110 Iranian EFL learners were asked to participate in the study to help the researchers develop the instruments, i.e., a recognition and a production test. Also, 43 American native English speakers were employed to provide the baseline data for the development of the recognition test and the instructional materials. To carry out the study, the researchers matched 60 subjects in two groups based on their scores on the Oxford Placement Test (2004) and their inclination to interpersonal or linguistic intelligence. The groups were then randomly assigned to instructional conditions, namely the DIG and CR tasks. These tasks were utilized to implement the instructional treatment in eight sessions. The results revealed no significant differences between the participants in the DIG and CR tasks on the production and recognition measures. Due to the initial differences on the recognition measure, the pretest-posttest mean differences revealed that the DIG task was more effective in the enhancement of learners’ recognition ability. While the effects of MIwere not significant on pragmatic measures, a significant interaction in favor of learners with an inclination to interpersonal and linguistic intelligences was respectively observed for the participants in the DIG and CR tasks.",54034165,10.22132/TEL.2014.53819,
"Amir Zand-Moghadam, Fatemeh Mohandes Samani",2021,"Effect of Information-gap, Reasoning-gap, and Opinion-gap Tasks on EFL Learners’ Pragmatic Production, Metapragmatic Awareness, and Comprehension of Implicature",,261619497,,
"Rıdvan Tunçel, Ö. Utku, Aslihan Akçay, Eylül Sözen",2017,PRAGMATIC COMPETENCE AND TASK-BASED LANGUAGE TEACHING: THE SIGNIFICANCE OF TEACHING COMMUNICATIVE FUNCTIONS IN TURKISH EFL CONTEXT,"This descriptive study aims to shed light on how to implement Task-Based Language Teaching (TBLT) in teaching pragmatic competence in Turkish EFL classrooms. The study of the development of L2 pragmatics is a promising and a vibrant area of investigation since in many of the L2 environments, Turkey being an example, communicative competence is a neglected area with the focus being on grammatical competence. What language teachers are doing in classrooms is often the teaching of grammar rules, undeniably important but never ensure the teaching of effective communicative skills alone. The teaching of “structural, functional and affective” power of the language in actual use through student projects and classroom discussion of both on the structure, the function and the effect may well help learners to become effective communicators. After the emergence of Communicative Language Teaching (CLT) in 1980s, today, at least in the last three decades, people in the field are in search of improving the shortcomings of CLT. Though a number of methods have been introduced on overcoming the limitations of CLT, they only serve to complement a very small area of the gap attributed to CLT. On the other hand, TBLT, introduced to language teaching market by Prabhu, embraces quite a large area that CLT has left behind. This specific study will, thus, search for ways to raise awareness of Turkish EFL teachers through course book analysis 1 Yrd. Doç. Dr., Anadolu Üniversitesi, Eğitim Fakültesi, Yabancı Diller Eğitimi Bölümü, İngiliz Dili Eğitimi Ana Bilim Dalı, rtuncel@anadolu.edu.tr 2 Arş. Gör., Bayburt Üniversitesi, Eğitim Fakültesi, Yabancı Diller Eğitimi Bölümü, İngiliz Dili Eğitimi Ana Bilim Dalı, ozlemutku@bayburt.edu.tr 3 Okt., Anadolu Üniversitesi, Yabancı Diller Yüksekokulu, Temel Yabancı Diller Bölümü, asliakcay@anadolu.edu.tr 4 Okt., Anadolu Üniversitesi, Yabancı Diller Yüksekokulu, Temel Yabancı Diller Bölümü, eylulsozen@anadolu.edu.tr Article History: Received 07/06/2017 Received in revised form 07/06/2017 Accepted 21/06/2017 Available online 10/09/2017 94 Rıdvan TUNÇEL Özlem UTKU Aslı AKÇAY & Eylül SÖZEN International Journal of Language Academy Volume 5/5 CUELT Special Issue September 2017 p. 93/105 and classroom observations. In the short term, the current study will present solutions to overcome the problems arising as a result of “Focus on FormS” understanding of language teaching.",67818459,10.18033/IJLA.3621,
M. Jordà,2005,The role of bilingualism in the use of request acts peripheral modification devices,,150262262,,
Ali Derakhshan,2019,The Relationship between Iranian EFL Learners’ Proficiency Level and Their Knowledge of Idiosyncratic and Formulaic Implicatures,,214225405,,
"Peiru Tong, Linda Tsung, Irene Shidong An, Yijun Zhou",2022,Sustainable Transition to Studying Abroad Online during the COVID-19 Pandemic: An Ecological Perspective,"In response to the COVID-19 pandemic, study abroad (SA) programs have undergone an urgent transfer to the online format. Although SA online has many merits toward sustainable international education in the post-COVID era, assuring the quality of these programs and sustaining students’ learning motivation have been key issues of concern. Moreover, there is still a lack of evidence derived from in-depth qualitative inquiries. To address these gaps, this study takes a close look at an individual’s story using a narrative approach to data analysis and employs an ecological perspective focusing on intentionality as the theoretical framework for exploring how the participant conquered the challenges when they transitioned to SA online. Successful plots identified include setting up the online learning environment, optimising the benefits of online learning, and sustaining students’ motivation to study. Several obstacles remained unsolved, such as the loss of interpersonal connection and empathy in online communication. This study concludes that the participant’s successful and unsuccessful encounters in enacting the affordances of online education were manifested by developed or undeveloped intentional actions as a result of individual-environment mutuality. Some implications are offered for constructing sustainable online SA environments that can diversify and innovate future international education experiences.",254146293,10.3390/su142316037,
"Afroozeh Heidari, Hossein Heidari Tabrizi, Azizeh Chalak",2020,Using short stories vs. video clips to improve upper intermediate EFL students’ sociopragmatic knowledge: Speech acts in focus,"Abstract To formulate appropriate speech acts necessitates the use of specific pragmatic and sociolinguistic skills which play a pivotal role in the knowledge of scripts and patterns of communicative events. Such an ability is influenced by the contextual and social variables that determine the linguistic resources required for choosing particular types of speech acts. Framed in speech act and sociopragmatic theories, this study sought to investigate the effect of using short stories vs. Video clips on the improvement of foreign language students’ oral production of English speech acts. To this end, from the target sample of students learning English at Isfahan University Language Center, those at the upper intermediate level were selected using a Quick Oxford Placement Test (QOPT). At the next step, the samples were randomly divided into three groups, twenty-five each and then they were assigned to one control and two experimental groups. The treatment included direct instruction of most commonly used speech acts across different cultures including disagreement, request, refusal, apology, and thanking through the application of carefully chosen short stories and video clips. While one of the experimental groups received their instruction through short stories, the other was exposed to video clips. Before and after the treatment, Two Discourse Completion Tests (DCT) were used as pre and posttests whereby the participants were encouraged to produce the targeted speech acts in specific but contrived real life contexts. The quantitative analyses of the data revealed that the students in the treatment groups significantly outperformed those of the control group in producing the target speech acts orally. Moreover, the students exposed to video mediated instruction displayed better oral production of speech acts than those receiving their instruction through short stories. Notably, the findings could offer practical benefits to those language teachers and curriculum developers who are concerned with finding the best ways of raising language learners’ consciousness about sociopragmatic related issues.",222105743,10.1080/23311983.2020.1778977,
Thi Minh Khue Nguyen,2008,Modifying L2 criticisms: How learners do it?,,144186977,10.1016/J.PRAGMA.2007.05.008,
"Diego Alejandro, Usma Restrepo, Maria Sonia Stella, Jimenez Bonilla",,L2 SPOKEN FLUENCY THROUGH INTERACTIONAL TASKS 2 L2 Spoken Fluency through Interactional Tasks,,55031307,,
Robert Godwin-Jones,2016,Emerging Technologies Integrating Technology into Study Abroad.,,151325984,,
"S. MarkPhilippe, Guyud",2022,Pragmatics of Sent and Unsent Messages Via Personal Messages and Group Chats,,254266971,,
H. Shin,2010,OVERVIEW OF NORRIS & ORTEGA ’ S ( 2000 ) META-ANALYSIS,,42114740,,
Tongqing Gu,2014,Pragmatic Development of Chinese EFL Learners-A Study on FL Suggestions,"While the number of studies on the pragmatic development of nonnative English speakers has been increasing, surprisingly little research has been conducted on the development of the ability of foreign language learners to perform the suggestion speech act, with even less taking Chinese EFL learners as the target group. The present study examines the development of Chinese EFL learners’ pragmatic competence by investigating their performance of the suggestion speech act over time. Three sub-corpora representing three different periods of Chinese EFL learners’ performance were selected from the SECCL (Spoken English Corpus of Chinese Learners) to discover the changes in the use of linguistic formulae as well as suggestion strategies by Chinese EFL learners. Their performance was then compared with that of native English speakers to find out whether there was evidence of improvement across the years. The results show that (1) changes were taking place in the use of linguistic formulae and suggestion strategies by Chinese learners from 1997 to 2003, with greater changes taking place from the year 2000 to 2003, and (2) there was evidence of increasing similarity between Chinese learners’ performance of the suggestion speech acts and that of native English speakers. It can thus be concluded that Chinese learners’ pragmatic ability in English improved to some extent over the years of the study.",143973557,10.5539/ELT.V7N4P147,
Anna Krulatz,2018,Development of Pragmalinguistic and Pragmatic Skills in Children Versus Adult L2 Learners,"The terms pragmatic skills and pragmalinguistic skills are both used in the literature to refer to those linguistic skills that allow language users to select contextually appropriate means of participating in linguistic interactions. More specifically, these skills are responsible for the ability to correctly interpret, select, and utilize speech act strategies, which are conventionally, socially, and culturally determined. In this entry, pragmatic and pragmalinguistic are used interchangeably. The entry provides an extended definition of pragmatic and pragmalinguistic skills, gives an overview of the research that has explored pragmatic and pragmalinguistic development in a second language, and summarizes the findings and implications of the studies that focused on the role of instruction in the development of pragmatic and pragmalinguistic skills. 
 
 
Keywords: 
 
adult L2 learners; 
BICS/CALP; 
child L2 learners; 
educational linguistics; 
ESL/EFL; 
funds of knowledge; 
L2 speaking skills; 
linguistics; 
multilingualism; 
second language acquisition; 
teaching methods in applied linguistics",148617698,10.1002/9781118784235.EELT0231,
"M. Jazeri, Kojin Kojin, D. Nurhayati",2018,Pragmatics Approach in Teaching “Maharah Kalam” at Pondok Modern Darul Hikmah Tulungagung,"Speaking proficiency, maharah kalam, is one of the Arabic teaching goals at Pondok Modern Darul Hikmah Tulungagung. Speaking skill will be better mastered by the understanding of language usage in the daily communication context. Therefore, Pragmatics approach is fruitfully employed in teaching speaking skill. This study aims at describing the Pragmatics approach in teaching speaking skill at Pondok Modern Darul Hikmah Tulungagung. This study belonged to queasy experiment. Data were collected through doing participation-observation, interview, and test. The result of data analysis revealed that Pragmatics approach in teaching Arabic speaking skill in Pondok Modern Darul Hikmah was reflected in the instructional design. This approach was implemented through three programs, namely dialogue (al-hiwar), pattern practice (tathbiq al-namudzaj), and oral practice (tarkib al-syafawi). In addition, there was a significant difference result of pre-test and post-test. It was assumed as an effect of applying pragmatics approach in teaching maharah kalam at Pondok Modern Darul Hikmah Tulungagung.",150051455,10.19105/OJBS.V12I2.1949,
