authors,year,title,abstract,document_type,doi,link,search_method
Yuan-Shan Chen,2009.0,Learner Perceptions of Instruction in L2 Pragmatics,"In Taiwan, pragmatic competence has often been a neglected area in English education. Learners may be linguistically competent, but do not know how to use L2 appropriately. Through the teaching of complaint behaviors, the author demonstrates how pragmatic components can be incorporated into a college-level language classroom. After the instruction, the self reports of the forty participants showed a positive attitude toward such instruction. They also reported that the teaching materials were suitable, but suggested that the instruction would have been more interesting if videos or films had been included. When it comes to learning difficulties, most learners reported that more instructional time was needed to turn knowledge about L2 complaints to actual productions. These findings can serve as offering advice to language teachers when they plan their lessons in L2 pragmatics.",,10.5539/ELT.V2N4P154,https://doi.org/10.5539/ELT.V2N4P154,forward
Yumiko Tateyama,2001.0,Pragmatics in Language Teaching: Explicit and implicit teaching of pragmatic routines: Japanese sumimasen,,,10.1017/CBO9781139524797.015,https://doi.org/10.1017/CBO9781139524797.015,ancestry
Yumiko Tateyama,2007.0,JFL learners' pragmatic development and classroom interaction examined from a language socialization perspective,,,,,forward
Yumiko Tateyama,2007.0,The effects of instruction on pragmatic awareness,,,,,ancestry
Yumiko Tateyama,2007.0,The effects of instruction on pragmatic awareness,,,,,forward
"Yumiko Tateyama, G. Kasper",2008.0,3. Talking with a Classroom Guest: Opportunities for Learning Japanese Pragmatics,,,10.21832/9781847690869-005,https://doi.org/10.21832/9781847690869-005,ancestry
"Yumoto, Kazuko",2004.0,A Study of Cognitive Level of Bilingual Proficiency: What Makes Balanced Bilinguals?,"This is an on-going study to investigate bilingual proficiency of Japanese children living abroad. The research centers on bilingual proficiency in relation to age of arrival, length of stay, and language use at home in order to find out factors leading to balanced bilinguals. The project was conducted in Vancouver, Canada in 2001. This paper reports the results of the Oral Proficiency Assessment for Bilingual Children (OBC) developed by Canadian Association for Japanese Language Education. The OBC interview tests aim to examine Japanese and English proficiencies in three dimensions: basic, communicative, and cognitive. The objectives of the paper are: 1) to present the results of L1/L2 proficiencies of Vancouver survey on balanced bilinguals as case studies; 2) to find out factors leading to cognitive/academic language proficiency; and 3) to verify Cummins' L1/L2 interdependent hypothesis and threshold hypothesis. Subjects are 17 Japanese children with the age range of 6-12 years old who study English as L2 at Canadian schools during weekdays and study L1 at the Japanese School on Saturday as heritage program. Following factors are proposed for CALP acquisition: L1 use at home, amount of reading in L1/L2, motivation for language learning, positive attitude, and socio-cultural interests.", Journal Article,,https://www.proquest.com/scholarly-journals/study-cognitive-level-bilingual-proficiency-what/docview/2266449763/se-2?accountid=9902,llba
"Zimmerman, Erica Lea",2007.0,Identity constructions of users of Japanese: Interculturality in talk,"Utilizing an applied Conversation Analysis approach, this study examines how identity and interculturality are constructed in talk by participants who are Korean learners of Japanese at a university in Japan. The analysis of audio recordings of naturally occurring conversations reveals that the participants, on occasion, orient to intercultural statuses in talk in two contexts: (1)&#xa0;narrating experiences and (2)&#xa0;talk about language. The findings indicate that in these data, there were three possible combinations for indicating one's interculturality in talk. First, in some examples, participants indicated their intercultural and ethnic memberships and worked to arrive at some sort of understanding about each other's culture. Second, some interactions demonstrated that participants may orient to intercultural topics of talk and arrive at a shared understanding without making their own ethnic membership categorization relevant for that bit of talk. Finally, the participants may mention their ethnic and linguistic membership categorizations and affiliations as a part of the point-making process of their talk, but the talk is not about arriving at a greater intercultural understanding. This study reveals that interculturality is not found in special moments in the participants' lives, rather, these moments permeate everyday interactions. The participants make use of the interactional resources to construct interculturality when it is the most efficient and appropriate method to manage their world—they do not orient to interculturality simply because they are from a certain culture or ethnicity, as has been explained in research examining so called non-native speakers or learners of Japanese.", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/identity-constructions-users-japanese/docview/304847068/se-2?accountid=9902,proquest
Zohreh Eslami-Rasekh,2005.0,Raising the pragmatic awareness of language learners,"The development of pragmatic and sociolinguistic rules of language use is important for language learners. It is necessary to understand and create language that is appropriate to the situations in which one is functioning, because failure to do so may cause users to miss key points that are being communicated or to have their messages misunderstood. Worse yet is the possibility of a total communication breakdown and the stereotypical labelling of second language users as people who are insensitive, rude, or inept (Thomas 1983). In this paper I will discuss different approaches to teaching pragmatics, and, based on my teaching experiences, I will provide some strategies that can be used to raise the pragmatic awareness of English language learners (ELLs).",,10.1093/ELT/CCI039,https://doi.org/10.1093/ELT/CCI039,ancestry
"Zohreh Eslami-Rasekh, A. Eslami-Rasekh, Azizollah Fatahi",2004.0,The Effect of Explicit Metapragmatic Instruction on the Speech Act Awareness of Advanced EFL Students.,,,,,ancestry
Zohreh R. Eslami,2005.0,Invitations in Persian and English: Ostensible or genuine?,"Abstract The present study describes the defining features of Persian genuine and ostensible invitations based on a collection of spontaneous Persian invitations and the results of interview data. The results are compared with the structure of invitations in English reported by Isaacs and Clark (1990). The framework for data collection and data analysis designed by Isaacs and Clark and their results were used in this study. Our results show that the structure of ostensible invitations in Persian is more complex than in English. The features suggested for ostensible invitations in English are present, but these are not sufficient to distinguish ostensible invitations from genuine invitations in Persian. Invitations that meet the criteria for being genuine invitations in English can be classified as ostensible by Persian speakers. In contrast to the claim made by Isaacs and Clark regarding English speakers that ‘‘ostensible invitations are rare in most situations’’ (p. 494), our observations show that Persian speakers use a considerable number of ostensible invitations in their daily activities as a manifestation of ritual politeness (ta’arof ). The study concludes that enhancing face (Brown & Levinson 1987) for both interlocutors is the main underlying factor in using ostensible invitations in Persian. In Persian, the speaker, in adhering to societal norms, enhances his / her face as well as that of his / her interlocutor by using ostensible invitations in everyday language.",,10.1515/iprg.2005.2.4.453,https://doi.org/10.1515/iprg.2005.2.4.453,ancestry
"Zohreh R. Eslami, A. Eslami-Rasekh",2007.0,Enhancing the pragmatic competence of non-native English-speaking teacher candidates (NNESTCS) in an EFL context,,,10.21832/9781847690869-011,https://doi.org/10.21832/9781847690869-011,ancestry
"Zuck, Gregory V.",1998.0,Elements of a child's second language maintenance in her first language environment: A case study of Aika,"The purpose of this study was to assess the degree of improvement, maintenance or loss of particular L2 features by a child L2 speaker who was reimmersed in her first language environment. The study focused on the participant's accuracy, during spontaneous conversational interaction, in the use of (a) verb inflections for tense, aspect and number; (b) genitive (possessive) lexical items and (-s) form; (c) number (singular and plural) marking; (d) copula verb ('is/are'); (e) negation patterns; and (f) interrogative patterns. Additionally, the participant's semantic use of the verb 'do' was assessed as a potential indicator of specific L2 lexical item loss, and the participant's overall use of discourse compensation strategies were assessed as potential indicators of overall L2 loss. The participant was a Japanese first language (L1) speaker who lived in the United States with her family for almost two years, until she was six and a half years of age. One year after the family's return to Japan the girl became my student at an English conversation school in Japan. She attended weekly lessons with me for almost three years, during which time this study's data was collected over a period of one and a half years. (Abstract shortened by UMI.)", Dissertation/Thesis,,https://www.proquest.com/dissertations-theses/elements-childs-second-language-maintenance-her/docview/304440569/se-2?accountid=9902,proquest
●. Pytorch,1998.0,Attention!,,,10.1016/S1364-6613(97)82741-6,https://doi.org/10.1016/S1364-6613(97)82741-6,ancestry
"エレオノラ,ヨフコバ， 四位 ",2007.0,「は」 と 「が」 に関する一考察: 外国語としての日本語教育との関連,,,,https://ynu.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=5662&item_no=1&page_id=59&block_id=74,google
中崎温子 ,2001.0,授与動詞と異文化コミュニケーション,,,,https://www.hokuriku-u.ac.jp/about/campus/libraryDATA/kiyo25/169.pdf,google
伊藤恵美子， イトウエミコ ,2008.0,マレー語母語話者の依頼に対する返答: 日本語の習得過程を探る試み,,,,https://kuis.repo.nii.ac.jp/record/1042/files/ICCI20_01.pdf,google
伊藤秀明伊藤 ,1000.0,学習環境を動的なシステムとして捉え直す,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11586609/,google
佐々木一隆， ササキカズタカ ,1997.0,"アメリカにおける言語学の研究と教育: ワシントン大学, イリノイ大学アーバナ・シャンペーン校",,,,https://core.ac.uk/download/pdf/59265027.pdf,google
佐々木倫子， 比較言語学， 対照言語学 ,1997.0,対照研究の流れと国立国語研究所における対照研究の系譜,,,,https://core.ac.uk/download/pdf/327170347.pdf,google
佐々木嘉則 ,2002.0,日本語習得研究の日米お家事情,,,,https://teapot.lib.ocha.ac.jp/record/40593/files/20130619_rev.pdf,google
原田登美， ハラダトミ ,2000.0,日本語教育と文化の交差点: 異文化コミュニケーションの視点から,,,,https://konan-u.repo.nii.ac.jp/record/344/files/K00268.pdf,google
吕一旭 Yixu Lu,2009.0,引言 (Introduction),本期专辑收录的文章于2007年9月在青岛举行的题为“殖民主义与中国近代社会”的学术研讨会上初次面世。这次国际研讨会由悉尼科技大学和青岛海洋大学共同举办，与会者来自澳大利亚、美国、英国、法国、德国、意大利、日本、新加坡、中国等众多国家，论文作者当中既有享誉世界的专家也有正在攻读博士的青年学者。正如会议代表丰富多姿的不同背景，会议论文以“殖民主义与中国近代社会”为主题，从各种不同的角度，运用不同的方法探讨了中国自1840年鸦片战争到二十世纪后期香港澳门回归长达一个多世纪里与西方列强的遭遇。,,10.5130/pc.v1i1.976,https://doi.org/10.5130/pc.v1i1.976,ancestry
呉宜静 ,2008.0,随伴現象を表す類義表現の分析,,,,https://teapot.lib.ocha.ac.jp/record/7516/file_preview/12_54-61.pdf,google
坂本正 ,2007.0,第二言語習得研究における盲点: 確信度: 確信度,,,,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE01219361,google
夜陣素子 ,1999.0,FOREIGNER TALK 研究: 今後の課題設定のために,,,,https://hiroshima.repo.nii.ac.jp/records/2016638,google
大西博子 ,2006.0,言語能力はいかにして評価するべきか: ACTFL-OPI における言語能力観の分析と考察をとおして,,,,https://waseda.repo.nii.ac.jp/record/27129/files/GengoBunkaKyoikuKenkyu_4_Onishi.pdf,google
大野清幸 ,1998.0,第一言語としての日本語獲得に関する文献目録: 1998 年 4 月 6 日版,,,,https://aska-r.repo.nii.ac.jp/record/7563/files/0001037199807035100.pdf,google
太田亨 ,2002.0,対照研究と日本語教育のより良い関係を目指して,,,,https://kanazawa-u.repo.nii.ac.jp/record/31517/files/FO-PR-OTA-A-27460.pdf,google
奥野由紀子 ,2003.0,第二言語としての日本語習得過程における言語転移の研究:「の」 の過剰使用を中心として,,,,https://hiroshima.repo.nii.ac.jp/record/2005388/files/diss_ko2849.pdf,google
宇佐美まゆみ ,2009.0,大学の日本語教員養成・研修における課題を含めた現状,,,,http://www.bunka.go.jp/seisaku/bunkashingikai/kondankaito/nihongo_kyoin/03/pdf/shiryo_2.pdf,google
安龍洙 ,2002.0,韓・中日本語学習者の非現場指示の使い分けに関する研究--複数使用可能な指示詞のソ系とア系を中心に,,,,https://core.ac.uk/download/pdf/234726884.pdf,google
安龍洙 ,2005.0,日本語学習者の非現場指示コソアの習得に関する研究: 韓国人学習者と中国人学習者を比較して,,,,https://rose-ibadai.repo.nii.ac.jp/record/9271/files/200700064.pdf,google
宮崎里司 ,2005.0,"日本語教科書の会話ディスコースと明示的 (explicit), 暗示的 (implicit) な調整行動: 教科書談話から学べること・学べないこと",,,,https://waseda.repo.nii.ac.jp/record/24607/files/34077.pdf,google
小村親英， コムラチカヒデ ,2007.0,日本語口答会話試験におけるバフチンの 「対話性」 の考察,,,,https://kansaigaidai.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=5893&item_no=1&page_id=13&block_id=21,google
山下 早代子,1996.0,Six measures of JSL pragmatics,,,,,ancestry
山本進 ,1997.0,ハワイ大学の日本語教育について,,,,https://ir.library.osaka-u.ac.jp/repo/ouka/all/9474/KJ00005415439.pdf,google
岡野喜美子 ,2002.0,日本語教育と私: 出会った教科書・作った教科書,,,,https://waseda.repo.nii.ac.jp/record/25954/files/KJ00000178814.pdf,google
川上郁雄 ,2008.0,"年少者日本語教育における日本語教材, 教授法および教育行政システム構築に関する研究",,,,https://waseda.repo.nii.ac.jp/record/25157/files/Kakenhi_Kawakami.pdf,google
川口さち子， カワグチサチコ ,2005.0,日本語教科書におけるカモシレナイ:「文脈」 と 「機能」 による教材分析,,,,https://serve.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=295&item_no=1&page_id=13&block_id=21,google
川口義一 ,2003.0,「文脈化」 による応用日本語研究: 文法項目の提出順再考,,,,https://waseda.repo.nii.ac.jp/record/28232/files/WasedaNihongoKenkyu_11_Kawaguchi.pdf,google
川口義一 ,2003.0,「文脈化」 による文法項目の提出順再考―条件表現を例として―,,,,,google
徐一琳 ,2005.0,中国語母語話者に対する 「は」 と 「が」 の指導法− 主題・主格の日中対照研究による−,,,,https://waseda.repo.nii.ac.jp/record/24595/files/34079.pdf,google
徐燕 ,2009.0,映像作品を利用する教室指導法,,,,https://catalog.lib.kyushu-u.ac.jp/ja/recordID/4493111/?repository=yes,google
曽我祐典 ,1995.0,外国語教育と待遇表現: 朝鮮語・フランス語,,,,https://kwansei.repo.nii.ac.jp/record/23391/files/KJ00000115953.pdf,google
木林理恵， 金銀美 ,2004.0,学習に対する状況論的アプローチについての基礎文献報告,,,,https://www.coelang.tufs.ac.jp/common/pdf/research_paper13/section/163-176.pdf,google
村木新次郎 ,1991.0,日本語動詞の諸相,,,,https://www.hituzi.co.jp/mihatu17/mihatu17_web.pdf,google
松本青也 ,1993.0,対照言語学の役割,,,,https://aska-r.repo.nii.ac.jp/record/7064/files/0013001199304035042.pdf,google
林佩怡 ,2007.0,中国語母語話者による 「ト思う」 の習得研究,,,,https://tohoku.repo.nii.ac.jp/record/51350/files/cahe-2-09.pdf,google
根津真知子 ,2002.0,新たな 「日本語教師になるためのプログラム」 の設置,,,,https://icu.repo.nii.ac.jp/?action=repository_uri&item_id=2146&file_id=18&file_no=1,google
森山新 ,2009.0,日本語の言語類型論的特徴がモダリティに及ぼす影響,,,,https://teapot.lib.ocha.ac.jp/record/41045/files/5_18.pdf,google
橋本ゆかり ,2006.0,日本語を第二言語とする英語母語幼児のテンス・アスペクトの習得プロセス――タ形・テイ形の使用について――,,,,https://www.jstage.jst.go.jp/article/nihongokyoiku/131/0/131_13/_article/-char/ja/,google
武原美穂 ,2007.0,JSL/JFL における社会語用論理的知識の教育について,,,,https://our.repo.nii.ac.jp/record/2008408/files/1-5.pdf,google
河野俊之 ,2007.0,指導に生かすための研究,,,,https://ynu.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=5658&item_no=1&page_id=59&block_id=74,google
津留崎由紀子， 中嶋敦子， 金志宣， 近藤彩， 齋美智子… ,1997.0,予測文法研究一後続文完成課題における JSL と JFL の予測能力にっいて一,,,,https://teapot.lib.ocha.ac.jp/record/38988/files/19_182-209.pdf,google
深見兼孝， 田村泰男， 石原淳也… ,2007.0,活動報告,,,,https://hiroshima.repo.nii.ac.jp/records/2034837,google
渋谷勝己 ,2003.0,消滅の危機に瀕した第二言語: パラオに残存する日本語を中心に,,,,https://minpaku.repo.nii.ac.jp/record/1916/files/SER39_004.pdf,google
無藤隆， 森敏昭， 池上知子， 福丸由佳 ,2009.0,よくわかる心理学,,,,https://www.minervashobo.co.jp/files/textbook/psychology2020.pdf,google
牛田英子， ウシダエイコ ,2007.0,ナショナル・スタンダーズの日本語教育への応用-国際関係大学院における日本語カリキュラムの開発,,,,https://jpf.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=393&item_no=1&page_id=13&block_id=21,google
玉地瑞穂 ,2007.0,言語類型論の観点から見た中国人日本語学習者のモダリティの習得,,,,https://tohoku.repo.nii.ac.jp/record/92766/files/K1H190072.pdf,google
玉地瑞穂 ,2008.0,応用認知言語学の観点から見たモダリティの意味変化の類型論的研究,,,,https://takamatsu-u.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=6296&item_no=1&page_id=13&block_id=21,google
白畑知彦， シロハタトモヒコ ,2003.0,第二言語習得研究: 束縛原理の習得を通して,,,,https://ir.library.osaka-u.ac.jp/repo/ouka/all/1218/18269_Abstract.pdf,google
砂川有里子 ,2009.0,コーパスを活用した日本語教育研究 (< 特集> 日本語コーパス),,,,https://www.jstage.jst.go.jp/article/jjsai/24/5/24_656/_article/-char/ja/,google
福田倫子 ,2005.0,第二言語学習者における聴解と記憶: ワーキングメモリ理論を枠組みとして,,,,https://hiroshima.repo.nii.ac.jp/record/2005434/files/diss_ko3541.pdf,google
稲葉みどり ,2003.0,ライティングにおける語用論的誤りの回避,,,,https://aue.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=2227&item_no=1&page_id=13&block_id=21,google
立川和美， タチカワカズミ ,2007.0,日本語学習における中核文を用いた読解指導: 第一言語学習と第二言語学習との接点を考える,,,,https://rku.repo.nii.ac.jp/record/1328/files/KJ00005543274.pdf,google
義永， 美央子 ,2007.0,日本語の接触場面における他者開始修復とポライトネス,,,,https://ir.library.osaka-u.ac.jp/repo/ouka/all/50741/?lang=0,google
菅谷奈津恵 ,2005.0,日本語のアスペクト習得に関する研究の動向,,,,https://teapot.lib.ocha.ac.jp/record/40556/file_preview/03_39-67.pdf,google
藤井聖子， 佐々木倫子 ,1998.0,日本語と欧米諸言語との対照研究: 英語・スペイン語・ポルトガル語・フランス語,,,,https://repository.ninjal.ac.jp/record/3323/files/kkkhk_1998_12.pdf,google
藤原智栄美 ,2009.0,インドネシア人・台湾人日本語学習者による 「断り」 のストラテジー: プラグマティック・トランスファーの再考,,,,https://rose-ibadai.repo.nii.ac.jp/record/9917/files/20090134.pdf,google
西村政人 ,2004.0,聞き返しの表現: 日本語と英語,,,,https://hiroshima.repo.nii.ac.jp/records/2034933,google
西谷まり ,2000.0,日本語教員養成課程の学生による日本語ボランティア,,,,http://hermes-ir.lib.hit-u.ac.jp/rs/bitstream/10086/8594/1/ryugaku0000301090.pdf,google
谷守正寛， タニモリマサヒロ ,1999.0,"分離点を表すヲとカラ, および有情性について",,,,https://repository.lib.tottori-u.ac.jp/record/550/files/tujfersesh1(1)_275(1).pdf,google
轡田収 ,1981.0,ドイツ文学研究の方法論,,,,http://jlc.jst.go.jp/DN/JALC/00367008749?from=Google,google
迫田久美子 ,2001.0,学習者の誤用を産み出す言語処理のストラテジー (1): 場所を表す 「に」 と 「で」 の場合< 論文,,,,https://hiroshima.repo.nii.ac.jp/record/2033785/files/HiroshimaUniv-NihongoKyoikuKenkyu_11_17.pdf,google
野本裕子， 都築繁幸 ,2002.0,聴覚障害児教育への手話導入に関する一考察,,,,https://aue.repo.nii.ac.jp/record/4240/files/chiryo227583.pdf,google
金庭久美子 ,2007.0,聴解教育における研究の動向: 入力データの分析,,,,https://ynu.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=5659&item_no=1&page_id=59&block_id=74,google
金慶燕， キンキョンヨン ,1999.0,言語使用に関する対照社会言語学的研究: 日本人・韓国人・韓国人日本語学習者の否定表明を中心に,,,,https://ir.library.osaka-u.ac.jp/repo/ouka/all/42022/14911_Abstract.pdf,google
鎌田修 ,2006.0,KY コーパスと日本語教育研究,,,,https://www.jstage.jst.go.jp/article/nihongokyoiku/130/0/130_42/_article/-char/ja/,google
韓先煕 ,2006.0,日本語の習得研究の現状と課題,,,,,google
馬場俊臣 ,2006.0,日本語教育における接続詞指導･ 習得に関する研究文献とその概要,,,,https://hokkyodai.repo.nii.ac.jp/record/7273/files/sap-kokugo-11-07.pdf,google
馬場俊臣 ,2009.0,現代日本語接続詞研究文献一覧 (下),,,,https://hokkyodai.repo.nii.ac.jp/record/7330/files/sap-kokugo-14-06.pdf,google
高野秀之， タカノヒデユキ ,2004.0,英語受動構文の研究: 認知言語学的視点から,,,,https://kaetsu.repo.nii.ac.jp/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=102&item_no=1&page_id=13&block_id=21,google
黄永熙 ,2008.0,韓国高年層日本語の否定表現からみる第二言語の保持,,,,https://ir.library.osaka-u.ac.jp/repo/ouka/all/11946/20-05.pdf,google
黒滝真理子 ,2002.0,日英対照・認識的モダリティの研究動向,,,,https://teapot.lib.ocha.ac.jp/record/40597/files/02-KurotakiM-re051110-final.pdf,google
齋藤浩美 ,2002.0,連体修飾節の習得に関する研究の動向,,,,https://www.dc.ocha.ac.jp/comparative-cultures/jle/saizensen/saizensen2002/PDF-kiji/02-SaitoH-re051110-final.pdf,google
한선희 ,2006.0,日本語の習得硏究の現狀と課題,,,,https://www.kci.go.kr/kciportal/landing/article.kci?arti_id=ART001139440,google
,2003.0,Bilingual education/bilingualism,"03-204 Bilash, Olenka S. E. (U. of Alberta, Canada). The challenges and successes of developing a literacy community in a minority language in Western Canada: An action research study. Foreign Language Annals (New York, USA), 35, 3 (2002), 307-19. 03-205 Capirci, Olga (Inst. of Psychology, Nat. Research Council (CNR), Rome, Italy; Email: capirci@ip.rm.cnr.it), Iverson, Jana M., Montanari, Sandro and Volterra, Virginia. Gestural, signed and spoken modalities in early language development: The role of linguistic input. Bilingualism: Language and Cognition (Cambridge, UK), 5, 1 (2002), 25-37. 03-206 Francis, Norbert (Northern Arizona U., USA; Email: norbert.francis@nau.edu). Modular perspectives on bilingualism. International Journal of Bilingual Education and Bilingualism (Clevedon, UK), 5, 3 (2002), 141-61. 03-207 Ghadessy, Mohsen (Zhongshan U., Guangzhou, P. R. China; Email: mghadessy@hotmail.com) and Nicol, Mary. Attitude change in bilingual education: The case of Brunei Darussalam. International Journal of Bilingual Education and Bilingualism (Clevedon, UK), 5, 2 (2002), 113-28. 03-208 Gutiérrez-Clellen, Vera F. (San Diego State U., CA, USA; Email: vclellen@mail.sdsu.edu). Narratives in two languages: Assessing performance of bilingual children. Linguistics and Education (New York, USA), 13, 2 (2002), 175-97. 03-209 Helot, Christine and Young, Andrea (Université Marc Bloch, Strasbourg, France; Emails: christine.helot@alsace.iufm.fr; andrea.young@alsace.iufm.fr). Bilingualism and language education in French primary schools: Why and how should migrant languages be valued? International Journal of Bilingual Education and Bilingualism (Clevedon, UK), 5, 2 (2002), 96-112. 03-210 Holowka, Siobhan, Brosseau-Lapré, Françoise (McGill U., Canada) and Petitto, Laura Ann (Dartmouth Coll., Hanover, USA; Email: Laura-Ann.Petitto@Dartmouth.edu). Semantic and conceptual knowledge underlying bilingual babies' first signs and words. Language Learning (Malden, MA, USA), 52, 2 (2002), 205-62. 03-211 Huver, Emmanuelle (Université Nancy 2, France). Quelle scolarisation pour les enfants de migrants? [What kind of schooling do immigrants' children receive?] Mélanges CRAPEL (Nancy, France), 26 (2001), 111-36. 03-212 Jake, Janice L. (Midlands Tech. Coll., USA; Email: jakej@midlandstech.com), Myers-Scotton, Carol and Gross, Steven. Making a minimalist approach to codeswitching work: Adding the Matrix Language. Bilingualism: Language and Cognition (Cambridge, UK), 5, 1 (2002), 69-91. 03-213 Montrul, Silvina (U. of Illinois at Urbana.Champaign, USA; Email: montrul@uiuc.edu). Incomplete acquisition and attrition of Spanish tense/aspect distinctions in adult bilinguals. Bilingualism: Language and Cognition (Cambridge, UK), 5, 1 (2002), 39-68. 03-214 Pavlenko, Aneta (Temple U., Philadelphia, USA). Bilingualism and emotions. Multilingua (Berlin, Germany), 21, 1 (2002), 45-78. 03-215 Piske, Thorsten (U. of Kiel, Germany), Flege, James Emil, MacKay, lan R. A. and Meador, Diane. The production of English vowels by fluent early and late Italian-English bilinguals. Phonetica (Basel, Switzerland), 59, 1 (2002), 49-71. 03-216 Silliman, Elaine R. (U. of South Florida, USA; Email: silliman@chuma1.cas.usf.edu), Bahr, Ruth Huntley, Brea, Maria R., Hnath-Chisolm, Theresa and Mahecha, Nancy R. Spanish and English proficiency in the linguistic encoding of mental states in narrative retellings. Linguistics and Education (New York, USA), 13, 2 (2002), 199-234. 03-217 Tse, Lucy (California State U., Los Angeles, USA; Email: ltse@calstatela.edu). Heritage language literacy: A study of US biliterates. Language, Culture and Curriculum (Clevedon, UK), 14, 3 (2001), 256-68. 03-218 Uribe de Kellett, Angela (U. of Newcastle, UK). The recovery of a first language: A case study of an English/Spanish bilingual child. International Journal of Bilingual Education and Bilingualism (Clevedon, UK), 5, 3 (2002), 162-81. 03-219 von Studnitz, Roswitha E. and Green, David W. (U. College, London, UK; Email: d.w.green@ucl.ac.uk). Interlingual homograph interference in German-English bilinguals: Its modulation and locus of control. Bilingualism: Language and Cognition (Cambridge, UK), 5, 1 (2002), 1-23. 03-220 Westby, Carol (Wichita State U., USA; Email: carol-westby@worldnet.at.net), Moore, Celia and Roman, Rosario. Reinventing the enemy's language: Developing narratives in Native American children. Linguistics and Education (New York, USA), 13, 2 (2002), 235-69. 03-221 Youssef, Valerie (The U. of the West Indies, St Augustine, Trinidad and Tobago; Email: youssef@carib-lin.net). Issues of bilingual education in the Caribbean: The cases of Haiti, and Trinidad and Tobago. International Journal of Bilingual Education and Bilingualism (Clevedon, UK), 5, 3 (2002), 182-93. [PUBLICATION ABSTRACT]", Journal Article,10.1017/S0261444802261893,https://www.proquest.com/scholarly-journals/bilingual-education-bilingualism/docview/217733190/se-2?accountid=9902,llba
,2003.0,Interlanguage Pragmatics Study and Japanese Language Education,"The study of Japanese interlanguage pragmatics is a very young field. A close productive connection between the field & Japanese language education has not yet been fully constructed. One possible reason for this is that due to the lack of a comprehensive survey, it has been difficult to get an accurate overview of the findings & problems in the field. In this paper, I will first give an overview of the development of interlanguage pragmatics study abroad. Then, in comparison, I will look at the currents of interlanguage pragmatics study on L2 Japanese in Japan in order to clarify findings & problems in this field. I will then discuss applications of the findings in the study of interlanguage pragmatics to Japanese language education & point out some issues that Japanese language teachers should pay attention to in order to provide their students with appropriate pragmatic inputs. 1 Appendix, 45 References. Adapted from the source document", Journal Article,,https://www.proquest.com/scholarly-journals/interlanguage-pragmatics-study-japanese-language/docview/85588812/se-2?accountid=9902,llba
