authors,year,title,abstract,document_type,doi,link,search_method
Veronika Timpe-Laughlin,2017.0,Adult learners’ acquisitional patterns in L2 pragmatics: What do we know?,"Abstract Language pedagogy designers are faced with the challenge of engineering learning experiences that are in harmony with how second and foreign languages (L2s) are developed. In the field of L2 pragmatics learning and teaching, this challenge has sparked a considerable amount of research on instructional methods, facilitative interventions, and input enhancements. To a lesser degree, researchers have also investigated L2 pragmatic learning progressions that might inform L2 instruction. This review paper canvasses empirical research into the acquisitional sequences of interlanguage pragmatics (ILP) in adult L2 learners conducted after 2002, the year in which Kasper and Rose’s seminal book, Pragmatic Development in a Second Language, was published. The paper synthesizes the findings of 16 systematically identified empirical studies. Based on this synthesis of findings, new insights and tendencies in L2 pragmatic development are discussed, and areas in need of further research are identified.",,10.1515/applirev-2015-2005,https://doi.org/10.1515/applirev-2015-2005,forward
"Veronika Timpe-Laughlin, Ashley Green, Saerhim Oh",2021.0,Raising pragmatic awareness: A think-aloud study,,,10.1016/J.SYSTEM.2021.102470,https://doi.org/10.1016/J.SYSTEM.2021.102470,forward
"Veronika Timpe-Laughlin, Ikkyu Choi",2017.0,Exploring the Validity of a Second Language Intercultural Pragmatics Assessment Tool,"ABSTRACT Pragmatics has been a key component of language competence frameworks. While the majority of second/foreign language (L2) pragmatics tests have targeted productive skills, the assessment of receptive pragmatic skills remains a developing field. This study explores validation evidence for a test of receptive L2 pragmatic ability called the American English Sociopragmatic Comprehension Test (AESCT), which is a Web-based assessment consisting of 54 tasks measuring knowledge of speech acts, routine formulae, and culture-dependent lexical differences. The AESCT is intended to be used as a learning-oriented assessment in university-level applied linguistics classes. This study collected evidence on construct validity supporting the AESCT design as a measure of pragmatic comprehension and for providing feedback in low-stakes learning contexts; 97 university-level English language learners took the AESCT along with the Cambridge Placement Test and a background questionnaire on their exposure to target language input. Descriptive statistics, correlation analyses, and linear regression were used to analyze aspects of construct validity. Results indicate that the AESCT is sufficiently reliable. Overall, learners were found to perform as previous research suggests: sociopragmatic knowledge was related to L2 exposure and L2 proficiency. Alongside future research into L2 pragmatics test validation, implications for instruction-oriented utilization of the AESCT are discussed.",,10.1080/15434303.2016.1256406,https://doi.org/10.1080/15434303.2016.1256406,forward
Victor M. Frank,2010.0,Adult Learners’ Perspectives on the Acquisition of L2 Russian Pragmatic Competence,,,10.70163/0036-0252.1174,https://doi.org/10.70163/0036-0252.1174,forward
"Victoria Russell, Camilla Vásquez",2011.0,A Web-Based Tutorial for the Instruction of Spanish Pragmatics,"In this paper, we present a Web-based tutorial (WBT), developed forinstruction on Spanish pragmatics. The WBT was designed to teachlearners of Spanish as a foreign language about the speech acts ofcomplaints and requests, and the content of the WBT is based on availableempirical evidence about these speech acts. We describe and illustrate, indetail, the format, structure, and various sections of the WBT, including:lessons, ancillary support, and assessment. In addition, some technicalconsiderations in the development of the WBT, such as the user interfacedesign, are also discussed. The paper concludes with suggestions forimplementing this open access WBT in various teaching contexts, as wellas a discussion of directions for future research. Given the paucity ofmaterials available for the instruction of Spanish pragmatics, either inprint or on the Web, the WBT fills an important gap and provides a modelfor the development of future online pragmatics-focused materials.",,10.17161/IALLT.V41I2.8494,https://doi.org/10.17161/IALLT.V41I2.8494,forward
"Victoria Russell, Camilla Vásquez",2018.0,Assessing the effectiveness of a web-based tutorial for interlanguage pragmatic development prior to studying abroad,"This manuscript reports the results of a research study that investigated the effect of a web-based tutorial (WBT) on 13 Spanish language learners’ pragmatic development during the semester prior to studying abroad in Spain. Students who anticipate living abroad with a host family may be particularly motivated to acquire pragmatic competence in order to better assimilate into the target language culture. The WBT was designed to teach the speech acts of complaints and requests to Spanish language learners whose first language is English. The content in the WBT is based upon available empirical evidence at the time of development. Data were collected at pretest and posttest and the analysis employed a mixed methods approach. The results revealed that the WBT was more effective with intermediate- than with novice-level learners of Spanish. In addition, learners’ comprehension gains were greater than their production gains. In other words, learners improved in their ability to recognize appropriate pragmatic strategy use; however, they still had difficulty producing pragmatically appropriate features after completing the WBT. It is possible that pragmatic awareness may precede learners’ ability to use appropriate pragmatic strategies in their linguistic output.",,10.17161/IALLT.V48I0.8579,https://doi.org/10.17161/IALLT.V48I0.8579,forward
"W. Cheng, Phoenix W. Y. Lam",2020.0,Ideology in Media Discourse,,,10.1017/9781108658089.030,https://doi.org/10.1017/9781108658089.030,forward
"W. Hazaymeh, A. R. Altakhaineh",2019.0,The Effect of Flipped Classroom Instruction on Developing Emirati EFL Learners’ Pragmatic Competence,"This study investigates the effect of flipped classroom instruction on developing Emirati EFL learners’ pragmatic competence. It compares flipped classroom instruction with the conventional method of developing learners’ request speech acts. To this end, the participants were randomly divided into two groups: experimental and control. A Discourse Completion Task (DCT) was conducted as pre- and post-test to determine whether flipped classroom instruction is more effective than the conventional method in providing learners with pragmatic knowledge needed to produce request speech acts successfully. Data were analysed using a paired sample t-test. The results showed that flipped classroom instruction was more effective than the other method in raising the level of pragmatic competence among the participants. The study results also revealed that the participants’ performance on request speech acts in the treatment group remarkably improved in the post-test. This is because they had a more flexible and accessible e-learning environment, which in turn, enhanced their pragmatic competence after the treatment. The study concludes with recommendations for further research. https://doi.org/10.26803/ijlter.18.10.6",,10.26803/ijlter.18.10.6,https://doi.org/10.26803/ijlter.18.10.6,forward
W. Ren,2012.0,Pragmatic development in Chinese speakers’ L2 English refusals,"This study investigates the effect of learning environment (study abroad vs. at home) on the pragmatic development of Chinese speakers’ L2 English refusals. A total of 20 Chinese Study Abroad (SA) students participated in the study and their L2 refusals were examined over the course of one academic year. These refusals were compared with those of 20 Chinese At Home (AH) students. Data were collected three times by an 8-situation Multimedia Elicitation Task. The results revealed that the SA students’ overall frequency of opt-outs remained consistent throughout a year’s stay in the L2 community but the study abroad experience influenced their choices sociopragmatically. Regarding repertoire of refusal strategies and that of refusal adjuncts, both groups demonstrated significant development, thus indicating no significant benefit of study abroad in these respects. The findings reveal the complexity of L2 pragmatic development and the importance of longitudinal investigations in such research.",,10.1075/EUROSLA.12.05REN,https://doi.org/10.1075/EUROSLA.12.05REN,forward
"W. Ren, Zhengrui Han",2016.0,The representation of pragmatic knowledge in recent ELT textbooks,"Pragmatic competence has become an increasingly crucial component of language pedagogy. This article reports on a quantitative and qualitative study of ten English language textbooks used in Chinese universities with a particular focus on their coverage of pragmatic knowledge. Detailed analysis focused specifically on the mention of pragmatic information, the treatment of speech acts, and the representation of intralingual pragmatic variation. The findings show that pragmatic knowledge is still under-represented in most textbooks. The range of speech acts included is rather limited, and the ways that speech acts are presented seem to be based on writers’ intuition. There is a paucity of explicit metapragmatic information on speech acts. In addition, little attention is devoted to enhancing learners’ awareness of intralingual pragmatic variation. The implications of these results for teachers and textbook writers are discussed.",,10.1093/ELT/CCW010,https://doi.org/10.1093/ELT/CCW010,forward
"Wan-Tsai Kung, Ti-wan Kung",2011.0,Individual Differences in Pragmatic Development,,,10.1007/978-3-642-24775-0_59,https://doi.org/10.1007/978-3-642-24775-0_59,forward
"Wararee Ninkoson Chalermphong, Thitirat Raksasri, Jittraphorn - Sornkeaw, Pichakorn Chantha",2024.0,Facebook in ESL Classroom: Class Engagement via Community Building and Development of Socio-Pragmatic Competences,"This article explores the multifaceted role of Facebook in second language (L2) classrooms, with an emphasis on English language teaching and learning. Through Facebook’s widespread popularity and its integration into educational settings since its launch in 2004, this article aims to address the gap by examining the benefits and teaching approaches associated with Facebook in L2 classrooms. The first section focuses on the improvement of L2 learning engagement through community building on Facebook. Utilizing ideas from social and collaborative learning, such as building learner communities that foster trust, connectedness, and engagement. The second section discusses on the development of socio-pragmatic competence through Facebook. The article argues that the development of socio-pragmatic competence via Facebook’s distinctive features, such as the ability to link people worldwide based on shared interest, allow learners to engage in authentic cross-cultural interactions. This engagement is seen as essential for raising awareness of socio-pragmatic norms and practicing language use in authentic contexts. The article concludes that regardless of place and time, Facebook’s task-based approach to language learning greatly enhances learners’ socio-pragmatic skills.",,10.34293/education.v12is1-june.6874,https://doi.org/10.34293/education.v12is1-june.6874,forward
Wei Li,2018.0,Pragmatic Transfer and Development: Evidence from Efl Learners in China,"Email has become a ubiquitous medium of communication. It is used amongst people from the same speech community, but also between people from different language and cultural backgrounds. When people communicate, they tend to follow rules of speaking in their native language, termed by scholars as pragmatic transfer, which may cause misunderstandings and lead to cross-cultural communication breakdown. This book examines pragmatic transfer by Chinese learners of English at different proficiency levels when writing email requests and refusals. To meet the need for developmental research in L2 pragmatics, it also explores whether pragmatic transfer increases or decreases as language proficiency improves. This book will appeal to researchers and students in interlanguage and intercultural pragmatics, second language acquisition, English as a second/foreign language, and intercultural communication.",,10.1075/pbns.287,https://doi.org/10.1075/pbns.287,forward
"Wei Wang, Meng Yeh",2024.0,The effect of instruction on the development of L2 interactional competence: Listener responses in Chinese as a second language,,,10.1016/j.system.2024.103511,https://doi.org/10.1016/j.system.2024.103511,forward
Wenjing Pan,2024.0,Evaluating translanguaging in a Chinese senior high school EFL classroom: Insights from an immersed English teaching context,"Some Chinese primary and secondary schools are adopting immersed teaching in EFL classrooms, seeking to learn English like native speakers, believing that an immersed English environment can promote learners’ target language learning. However, they ignore the special role of translanguaging practice, which helps express meaning more clearly, build intercultural identities, and maximize learners’ bilingual/multilingual ability. In this paper, the author takes her own former English class as an example, recalls and records five reflective blogs, and analyzes the feasibility of translanguaging in this context. It is found that while translanguaging has certain benefits, it also has some drawbacks, such as inhibiting the formation of authentic L2 context. A few insights are briefly proposed from three angles: Policymakers cannot ignore the benefits of translanguaging and should advocate it, educators should act as multilingual role models and co-learners; learners should use their linguistic repertoire critically to develop their social and intercultural awareness.",,10.54475/jlt.2024.022,https://doi.org/10.54475/jlt.2024.022,forward
Widiastuti Muchsin,2020.0,The Pragmatic Study of Speech Act Analysis in Discussion Activities on Speaking Learning,"The research problems of this research is what are the types and functions of speech acts that appear in discussion activities on speaking learning of 3rd semester students of Polytechnic ATI Makassar. The methods in this research is a descriptive qualitative method. The subject of this research is the 3rd semester Politechnic ATI Makassar students in class discussion activities. The results of the study can be described as follows. There are several types of speech acts found. Based on the action objectives of the speaker's perspective, Locutionary act, Illocution act, and perlocutionary act are found. Locutionary speech acts include news, questions and orders. Illocutionary speech acts include assertive, directive, expressive, commissive and declarative illocution",,10.31605/eduvelop.v3i2.616,https://doi.org/10.31605/eduvelop.v3i2.616,forward
"Wiener, Seth;Goss, Seth",2019.0,SECOND AND THIRD LANGUAGE LEARNERS’ SENSITIVITY TO JAPANESE PITCH ACCENT IS ADDITIVE: AN INFORMATION-BASED MODEL OF PITCH PERCEPTION,"This study examines second (L2) and third (L3) language learners’ pitch perception. We test the hypothesis that a listener’s discrimination of and sensitivity ( d’ ) to Japanese pitch accent reflects how pitch cues inform all words a listener knows in an additive, nonselective manner rather than how pitch cues inform words in a selective, Japanese-only manner. Six groups of listeners performed a speeded ABX discrimination task in Japanese. Groups were defined by their L1, L2, and L3 experience with the target language’s pitch cues (Japanese), a language with less informative pitch cues (English), or a language with more informative pitch cues (Mandarin Chinese). Results indicate that sensitivity to pitch is better modeled as a function of pitch’s informativeness across all languages a listener speaks. These findings support cue-centric views of perception and transfer, demonstrate potential advantageous transfer of tonal-L1/L2 speakers, and highlight the cumulative role that pitch plays in language learning.", Journal Article,10.1017/S0272263119000068,https://www.proquest.com/scholarly-journals/second-third-language-learners-sensitivity/docview/2293674630/se-2?accountid=9902,llba
Wolfgang Stadler,2018.0,"«Что вы скажете в этой ситуации?» – Die soziopragmatische Komponente kommunikativer Kompetenz im Russischunterricht – wie entwickeln, wie bewerten?",,,10.15203/3187-11-5-06,https://doi.org/10.15203/3187-11-5-06,forward
Worawanna Petchkij,2019.0,Explicit Teaching of Hedges: Bringing Hedging in Academic Writing into the Thai EFL Classroom (pp.,"Hedging or ‘tentative language’ is considered one of the essential linguistic features of scientific research articles. However, as proper hedging requires nuanced linguistic skill, it is often difficult for non-native writers to hedge appropriately. This study examined the effectiveness of explicit teaching of hedging for Thai EFL health science undergraduates in a leading university in Bangkok, Thailand, in terms of awareness of the need for hedging and ability to accurately hedge. The data were common lexical hedges found in a pretest, posttest and the discussion section of student research articles. These hedges were analyzed and compared in terms of frequency, variety, use in context and appropriateness of use. A questionnaire was also used to obtain data on learner’s perceptions of the direct instruction of hedging and positive results were found. Learners’ awareness of the need for hedging was evident in the higher frequencies of hedges found in the posttest and discussion corpora. Their ability to hedge was somewhat improved, which could be seen in the greater variety of hedges used in appropriate contexts after the direct instruction. This study also discussed the pedagogical implications for teaching hedging and recommendations for further research.",,10.56040/wyjc1617,https://doi.org/10.56040/wyjc1617,forward
Wuhan Zhu,2012.0,Polite Requestive Strategies in Emails: An Investigation of Pragmatic Competence of Chinese EFL Learners,"This paper is motivated by the premise that little is known about the use of requestive strategies in request emails in Chinese English-as-a-Foreign-Language (EFL) context. Specifically, the paper examines and compares requestive strategies in request emails between two groups of university students, namely English majors (EM) and non-English majors (NEM). It then explores whether the assessments of three situational factors: assessments of social distance, power and rank of imposition, either alone or combined, has a statistically significant effect on the choice of requestive strategies by the two groups. In reference to some existing similar research, the paper argues that both groups under study seemed to exhibit inadequate sociopragmatic competence and pragmalinguistic knowledge. The study thus sheds some light on Interlanguage Pragmatics research on the Chinese EFL context. The paper finally offers some pedagogical implications in foreign language settings.",,10.1177/0033688212449936,https://doi.org/10.1177/0033688212449936,forward
"Xi Chen, L. Brown",2022.0,Second Language knowledge of pragmatic meanings: What do learners of Korean know about the Korean pronouns ce and na?,,,10.1016/j.pragma.2022.10.010,https://doi.org/10.1016/j.pragma.2022.10.010,forward
"Xi Chen, Lucien Brown",2024.0,L2 Pragmatic Development in Constructing and Negotiating Contextual Meanings,"
 The way in which L2 learners construct pragmatic and social meanings, including stances and identities, is emerging as an important research concern. In this study, we explore how L2 learners develop the ability to construct and negotiate pragmatic and social meanings, with a focus on meanings manifested in specific contexts, namely, contextual meanings. Specifically, we trace the development made by a group of 30 L2 Korean learners in their understanding of the contextual meanings of Korean first-person pronouns over the provision of L1- and L2-generated input and an awareness raising activity. Our findings reveal that provision of input of the underlying stereotypical meanings facilitated learners’ (re-)construction and negotiation of contextual meanings. The learners developed from oversimplistic form-meaning connections to more context-based and internally logical interpretations of contextual meanings, constructed new contextual meanings from the input, and agentively negotiated between the input and their existing indexical systems. The findings raise important pedagogical implications, including reconsideration of the assessment of pragmatic and sociolinguistic competence.",,10.1093/applin/amae049,https://doi.org/10.1093/applin/amae049,forward
Xianju Yang,2014.0,A Case Study of Chinese Students’ Second Language Pragmatic Development During Study Abroad in a UK University,"With internationalization of higher education, increasing number of studies are paying attention to the effect of study abroad (SA) on international students’ academic or language achievements. While most previous SA empirical studies on second language (L2) pragmatic development focused on finding out learners’ comprehension or production of certain pragmatic features, few have explored how their pragmatic competence developed during SA. This qualitative case study aims to examine how four international students from China applied the conversation routines they noticed during SA into communication practice during SA in the UK. Interview data were collected and analyzed. It was found that during SA the students: a. developed different and new knowledge of L2 (English) conversation routines; b. revealed evidence of L2 pragmatic development in terms of pragmalinguistic and sociopragmatic competence. Several factors may have played facilitative role in their pragmatic development: attention to L2 input, positive L1 pragmatic transfer, positive attitude and strong motivation towards L2 language and culture, etc.",,10.14355/IJMEF.2014.0302.01,https://doi.org/10.14355/IJMEF.2014.0302.01,forward
"Xiao, Feng",2016.0,Proficiency effect on L2 pragmatic competence,"This paper synthesizes cross-sectional studies of the effect of proficiency on second language (L2) pragmatics to answer the synthesis question: Does proficiency affect adult learners’ pragmatic competence? Findings have revealed an overall positive proficiency effect on pragmatic competence, and in most cases higher proficiency learners have higher pragmatic competence. However, increased proficiency does not guarantee a native-like pragmatic performance because proficiency effect varies depending on the nature of target pragmatic features such as types of speech acts (degrees of directness and conventionality) (e.g., Cook &amp; Liddicoat, 2002; Félix-Brasdefer, 2007), modalities of pragmatic performance (comprehension and production) (e.g., Bradovi-Harlig, 2008, 2009), social variables involved in task situations, such as social status (e.g., Allami &amp; Naeimi, 2011), social distance (e.g., Maeshiba, Yoshinaga, Kasper, &amp; Ross, 1996), and power relationship (e.g., Al-Gahtani &amp; Roever, 2012). Moreover, proficiency effect is mediated by contextual variables such as length of stay in the target language community (e.g., Shardakova, 2005; Taguchi, 2011, 2013; Xu, Case, &amp; Wang, 2009).", Journal Article,10.14746/sllt.2015.5.4.3,https://www.proquest.com/scholarly-journals/proficiency-effect-on-l2-pragmatic-competence/docview/2771789114/se-2?accountid=9902,llba
"Xiao, Feng",2017.0,Development in the use of Chinese mitigation in interaction,"This study investigated changes in the use of mitigation and face negotiation in interaction in two advanced-level Chinese learners over eight weeks in China. Data included video-recordings of semi-structured interviews between the learners and a Chinese native speaker as well as their stimulated recalls with the recorded interviews. Sequential analysis of their use of mitigation showed that, at the beginning of their study abroad (SA), the learners used the [dànshì /kěshì] (‘but’) clause but did not use the four mitigation forms identified as common sentential mitigation devices in Chinese corpora (reduplication of verbs, verb+[yīxià], the sentence final particle [ba], and [a]/[ya]). Eight weeks later, they started using the sentence final particle [ba], but not the other three common sentential mitigation forms. At the discourse level, they used single pre- and post-expansions at the beginning of SA; eight weeks later, they started using multiple pre- and post-expansions. The stimulated recall data revealed that the learners’ use of mitigation in both the pre- and post-interviews was based on their face (i.e., pubic self-image) consideration in interaction.", Journal Article,10.1515/caslar-2017-0003,https://www.proquest.com/scholarly-journals/development-use-chinese-mitigation-interaction/docview/1913421786/se-2?accountid=9902,llba
"Xiaofei Lu, B. Bluemel",2020.0,Automated Assessment of Language,,,10.1017/9781108658089.009,https://doi.org/10.1017/9781108658089.009,forward
Xiaohong Wen,2018.0,Requests in Chinese by heritage and foreign language learners,"This study investigated the effects of different first language backgrounds on the performance of “requests” by two learner groups: 35 Chinese heritage language learners and 35 Chinese as foreign language learners from the same advanced Chinese courses. A mixed-methods approach was adopted. The heritage group outperformed their foreign language counterparts in terms of grammar and lexicon accuracy and in a few mitigating devices. In contrast, the foreign language group produced various forms of head acts that more closely approximated the production of Chinese native speakers. However, learner groups shared several characteristics: Underproduction of the modal verb neng, downtoners, understaters, and supportive moves, particularly in higher imposition situations, and overproduction of query preparatories and politeness expressions in lower imposition situations. The study revealed a large discrepancy between the learners’ and the NSs’ groups in pragmatically functional expressions. The learner groups under-produced these functional expressions that are less transparent in form-meaning/function connections.",,10.4324/9781351208673-3,https://doi.org/10.4324/9781351208673-3,forward
Xiaolin C. Hu,2021.0,Strategies of Cultivating Students' Pragmatic Competence in Higher Vocational English Teaching,"Cultivation of students’ pragmatic competence is one of the objectives of higher vocational English teaching and plays an important role in it. This paper analyzes differences between pragmatic teaching and language teaching, probes into necessity of pragmatic teaching, and puts forward several cultivation strategies of students' pragmatic competence in higher vocational English teaching: pragmatic awareness cultivation,classroom explicit teaching and creating real situations.",,10.25236/AJHSS.2021.040906,https://doi.org/10.25236/AJHSS.2021.040906,forward
Xiaoshi Li,2010.0,Sociolinguistic Variation in the Speech of Learners of Chinese as a Second Language,"With Chinese native-speaker data as the baseline, this study investigates the use of the morphosyntactic particle DE by learners of Chinese as a second language. The general patterns are as follows: (a) DE tends to be deleted more in informal speech than in formal settings; (b) higher proficiency and longer residence in China—more interactions with native speakers—promote DE deletion; and (c) females tend to adopt more formal language style and use DE more than males. The study also found that teachers and textbooks use DE much more often than native speakers. Learners’ patterns of DE use closely follow those of their teachers and textbooks, suggesting the necessity of explicit instruction in sociolinguistic variants in L2 classrooms.",,10.1111/J.1467-9922.2009.00560.X,https://doi.org/10.1111/J.1467-9922.2009.00560.X,ancestry
Xiaoshi Li,2017.0,"Stylistic variation in L1 and L2 Chinese: Native speakers, learners, teachers, and textbooks","This study examines stylistic variation patterns in L1 and L2 Chinese, focusing on two linguistic structures: morphosyntactic particle DE and subject pronoun. The data were from thirteen native speakers, four Chinese instructors, twenty-three L2 Chinese learners, and four Chinese textbooks. Results from variation analysis with frequency description show four general patterns. First, instructors used overt forms of stylistic variants in class significantly more frequently than native speakers did in conversations. Second, learners tended to overuse the overt forms compared with their native speaker peers. Third, learner patterns of stylistic variation aligned closely with those of their teachers. Finally, unlike teacher input, textbook input demonstrated mixed results compared with learner patterns. For DE use, learners’ patterns aligned significantly with those in textbooks, but did not for subject pronoun use. The implications for stylistic variation in conversational and written Chinese are discussed and suggestions are offered for Chinese and foreign language instruction.",,10.1075/CSL.52.1.03LI,https://doi.org/10.1075/CSL.52.1.03LI,forward
"Xiaoyu Huang, X. Jia",2016.0,Corrective Feedback on Pronunciation: Students’ and Teachers’ Perceptions,"The aim of this research was to find out similarities and differences between teacher and student perceptions of corrective feedback (CF) on pronunciation for students’ presentations in advanced English class through a group interview and a questionnaire survey. Both teachers and students agreed that CF is not only important but necessary since junior and senior students still have pronunciation problems and the best time to provide CF is soon after presentation. However, they differed in concern about students’ self-respect, the types of errors that should receive CF and preference for the types of CF. In particular, students’ eagerness to learn exceeded their concern about self-respect. Teachers turned to offer CF to repeated errors, while students would like to receive more than teachers could offer. Moreover, teachers regarded prompt as being more effective, whereas students preferred recast to prompt considering the latter to be more demanding though they held similar views about explicit correction. It is suggested that taking into consideration both teachers’ and students’ perceptions of CF would help improve senior and junior students’ pronunciation.",,10.5539/IJEL.V6N6P245,https://doi.org/10.5539/IJEL.V6N6P245,forward
Xinren Chen,2016.0,Emailing Requests to International Researchers: The Construction of Identity by Chinese EFL Graduate Students,,,10.1007/978-981-287-888-5_6,https://doi.org/10.1007/978-981-287-888-5_6,forward
"Xinren Chen, Jie Xia",2023.0,Effects of deductive and explicit‐inductive instruction on tertiary‐level Chinese learners’ use of English subjunctive as a pragmatic mitigator,"This quasi‐experimental study investigates the immediate and long‐term effects of deductive instruction and explicit‐inductive instruction to L2 learners on the use of the English subjunctive as a pragmatic mitigator. Two intact classes of tertiary‐level Chinese EFL (English as a Foreign Language) learners, labeled as the deductive group and the explicit‐inductive group, respectively, received two 45‐min sessions of pragmatic intervention, whereas a third intact class serving as the control group was given grammatical instruction. The immediate post‐test and delayed post‐test administered to the three groups shows that the deductive group had an immediate edge but not a long‐term one over the explicit‐inductive group, in terms of appropriateness and linguistic accuracy; however, the gain of the explicit‐inductive group was better retained than in the deductive group. This study contributes to the expansion of instructional targets within the field of L2 pragmatics. It also highlights the relative advantage of deductive and explicit‐inductive instruction methods.",,10.1111/ijal.12496,https://doi.org/10.1111/ijal.12496,forward
"Xinyan Gu, Taxue Yu, Jun Huang, Feng Wang, Xiao Zheng, Mengxiang Sun, Zihao Ye, Qi Li",2023.0,Virtual-Agent-Based Language Learning: A Scoping Review of Journal Publications from 2012 to 2022,"Researchers have pointed out the importance of virtual agents in technology-supported language learning; however, how to effectively combine the two remains a challenge for educators and educational technologists. To this end, this study reviewed publications in the field of virtual-agent-based language learning research from 2012 to 2022 in the Web of Science SSCI Core Collection database and explored the dimensions of publication trends, country and regional distribution, participants, research methodology, research platforms, role of virtual agents, language proficiency, research hot topics, theoretical foundations, and hot issues and trends in the field of virtual-agent-based language learning research. Cluster and co-occurrence analysis using VOSviewer software was used to analyze the links among country and region distribution, keywords, and terms. It was found that (1) the top four regions in terms of the number of citations for authors were, in descending order, Iran, Japan, South Korea, and Brazil; (2) the learner characteristics that scholars were most concerned about were learning effectiveness, memory performance, social presence, learning experience, and motivation; and (3) the results of co-occurrence analyses classified virtual-agent-based language learning research into eight clusters, namely, anthropomorphic virtual agents, the effects produced by virtual agents, the social interaction of virtual agents, animated virtual agents and language achievement, the gestures of virtual agents, the effects of virtual agents on learner characteristics, computer-assisted learning, and the design of virtual agents. The lack of the systematic application of virtual agents in language learning prevented previous studies from revealing the language learning process in virtual-agent-based learning environments. Therefore, this study made appropriate recommendations for future investigations on how virtual agents can improve language learning for researchers, teachers, and decision makers.",,10.3390/su151813479,https://doi.org/10.3390/su151813479,forward
"Xuedan Qi, Chun Lai",2017.0,The effects of deductive instruction and inductive instruction on learners’ development of pragmatic competence in the teaching of Chinese as a second language,,,10.1016/J.SYSTEM.2017.08.011,https://doi.org/10.1016/J.SYSTEM.2017.08.011,forward
"Y. Cho, J. Jung, M. Park",2013.0,Pedagogical Scenarios for Teaching Topic/Nominative Marking in Discourse,"
 Based on an error analysis of KFL learners' use of the topic marker (TM) and the nominative marker (NM), we will identify sources of common errors, define their semantically accurate and pragmatically appropriate uses within a pedagogical grammar of Korean, and then propose a series of pedagogical scenarios that facilitate acquisition of these markers. Most of the errors occurred in extended stretches of discourse rather than in isolated sentences, indicating that teaching discourse markers crucially needs pragmatic strategies that highlight target features in lieu of sentence-level, syntactic approaches. Linguistic analyses of the TM/NM in Korean have often treated them as analogous to their Japanese counterparts (Sohn, 1980); only recently have there been attempts to clarify important differences between the TM/NM in the two languages (E. Lee & Shimojo, 2011). Moreover, Korean pedagogical grammar treats the TM as: (1) a topic marker, (2) a contrastive marker, and (3) a marker of emphasis, and the NM as a subject marker, in much more simplistic terms Japanese pedagogical grammar (Noda, 1996). We propose that TM/NM (and bare nouns and zero pronominais) be taught in more concrete contexts with clear explanations of their discourse characteristics through activities designed to highlight their intended meanings and purposes. We believe that discourse marking should be introduced spirally along strategic points all the way up to advanced levels to reinforce its uses in complex structures and expand the learner's pragmatic repertoire of more subtle and interactional meanings.",,10.2307/korelangamer.18.2013.0040,https://doi.org/10.2307/korelangamer.18.2013.0040,forward
"Y. Gong, X. Gao, Boning Lyu",2020.0,Teaching Chinese as a second or foreign language to non-Chinese learners in mainland China (2014–2018),"Abstract This review involved 60 articles chosen from 336 empirical studies identified in five leading journals on the learning and teaching of Chinese as a second or foreign language in mainland China during the period 2014–2018. The selected studies document Chinese researchers' efforts to improve the teaching and learning of the Chinese language in terms of language pedagogy, language learning and teacher development. We contend that these studies on the teaching and learning of Chinese as a second or foreign language (CSL/CFL) can contribute to the advancement of second/foreign language education theories even though they were largely conducted to address local needs and interests in the Chinese context. Unfortunately, the impact of these studies on international language education research and pedagogical development remains limited and peripheral. For this reason, this review concludes with recommendations for Chinese researchers and journal editors in the field of Chinese language teaching and learning research on how to promote quality empirical research and enhance their contributions to second/foreign language education research.",,10.1017/S0261444819000387,https://doi.org/10.1017/S0261444819000387,forward
Y. Köylü,2025.0,Comprehension of conversational implicatures in L3 Mandarin,"
 The current research is an extension and partial replication of Köylü (2018. Comprehension of conversational implicatures in L2 English. Intercultural Pragmatics 15(3). 373–408.) and it investigates the development of conversational implicatures in third language (L3) Mandarin. More specifically, this study explores whether learners with a first language (L1) Cantonese and second language (L2) English background are able to comprehend implied meaning in L3 Mandarin. 14 L1 Cantonese L2 English L3 Mandarin participants with a high intermediate level of Mandarin proficiency took part in the study. There was also a control group of 11 native speakers of Mandarin. Quantitative results based on a 20-item audiovisual interpretation task demonstrate that the L3 learners of Mandarin were not on a par with native speakers of Mandarin in arriving at an intended implicature for the test items. A qualitative analysis of learner responses indicates that the learners’ interpretation of conversational implicatures in L3 Mandarin, although usually successful, was also characterized by repetitions, literal comprehension, and recognition of a gap between the literal and the implied meaning, as well as unintended implicatures.",,10.1515/lingvan-2024-0132,https://doi.org/10.1515/lingvan-2024-0132,forward
